spec_f0,spec_f1,spec_f2,spec_f3,spec_f4,y,regime,split
0.7917866656619412,0.9868978791526051,0.10269953118234881,0.7814125810830825,0.08131611935991662,0.3040643552491042,2,train
-0.80524340243775,0.9963705003597056,-0.6906644019206161,-0.8023207717982529,0.5561529529451907,4.478696389508522,2,train
-0.04401470909401217,0.9999880752767021,0.8712732926073231,-0.044014184230785215,-0.038348840515493456,-0.614683045981729,2,train
-0.42637817379097925,0.9501600773965461,0.888640106607979,-0.40512751860943474,-0.3788967458129312,-3.297460670865334,1,train
0.765826258932963,0.9568797488127369,0.8165760459411064,0.7328036382819715,0.6253553783973488,-0.48437419975012225,1,train
0.37541646235021886,0.9990177301699035,0.9999946018874322,0.37504770208553045,0.37541443580989503,-1.5916329953511414,1,train
0.817954288072814,0.9941059075078736,-0.3817342168531645,0.8131331898445818,-0.31224113957916355,-0.555360505180158,1,train
0.38903654286709777,0.562773155114018,0.19373362367862723,0.21893932268396654,0.0753694591930485,4.767479342924064,1,train
0.9955813761391329,0.9926376084698568,0.8453585995841123,0.9882515162478783,0.8416232779050011,-0.8724958021241294,1,train
0.998586279853606,0.9379370001364018,0.043412740035020214,0.9366110197032614,0.04335136656982258,0.3831346367781195,2,train
0.9985614817416045,0.6988024296633277,0.16625176241628686,0.6977971896092456,0.16601260622056052,2.0321545110348582,1,train
-0.8460472341650391,0.5873709494985196,-0.3161585614558908,-0.4969435672521155,0.267485076477354,-7.959772995706836,1,train
-0.46240184377085447,0.42250422299326873,0.6508291104166486,-0.19536673171305963,-0.3009445806364033,-7.640808325174973,1,train
0.799644239168087,0.937082670227754,0.45418576139865324,0.749332758871872,0.36318702761460453,-1.4962685574547998,1,train
0.2683520764858279,0.9890727226048053,0.3856830131697105,0.2654197189064907,0.1034988374494026,-0.8819069096219785,1,train
0.9184452357976589,0.8287027849280391,0.84661673865905,0.7611181247094094,0.7775711101679561,0.7222061714719472,1,train
-0.31971216758248083,0.981656040885566,0.18289300464792002,-0.31384738065196083,-0.0584731189516593,2.4708727128134487,1,train
0.9874873968405851,0.999823905276101,0.9969178311235559,0.9873135055200845,0.9844437939201621,0.6297233686511883,1,train
-0.28882644149487857,0.8812642858912574,-0.49359738786960466,-0.2545324277104972,0.14256397706954527,-1.2428111161006945,1,train
0.33171413580823883,0.9995929568953373,0.7130916475556464,0.33157911385653904,0.2365425796209944,0.8765073622989124,2,train
-0.5703184288316465,0.43352791637204036,0.4631078877800395,-0.24724896011995962,-0.26411896293825465,8.00270700938499,1,train
-0.43518862609633646,0.7891187167490479,0.5416621234292411,-0.34341549016892214,-0.23572519530359556,1.7592193454330196,1,train
0.6339980379773078,0.9794256005672615,0.9934494379341645,0.6209539091043905,0.6298449944799198,0.2500648709956679,2,train
-0.49960989339230577,0.9854778141737935,0.15436720668888287,-0.4923544656798515,-0.07712338367710064,1.040714200089432,2,train
0.9024369292983805,0.9901871003993205,0.7027732439225243,0.8935814063152299,0.6342085282385046,1.2721150353946953,1,train
0.8447874578180201,0.9987937126566487,0.9260082848158759,0.8437684013998329,0.7822801848480294,0.9198276639317916,1,train
0.999999768845877,0.9974860454785255,0.9077741690328444,0.9974858149055134,0.9077739591971024,-0.0035110440140859803,1,train
0.6060858330980785,0.9481725554011603,-0.0034385928221785655,0.5746739531610462,-0.0020840823953151982,-0.8520058053869862,1,train
0.819976307014215,0.37403536833142326,-0.6293336591389596,0.30670014001710194,-0.5160386897005065,-5.164535065112443,1,train
0.5233328469603327,0.9548493752780857,0.827537777035409,0.4997040419825755,0.4330777008231655,-1.4683041116562698,1,train
-0.10041189105763482,0.6538269404138066,0.9905653692289889,-0.06565199951137797,-0.0994645419404871,1.0663331341084308,2,train
-0.2824805869585316,0.828580504141252,0.9594297090942785,-0.23405790715221683,-0.27102026737040497,1.9849643117294185,1,train
0.28213740962065637,0.9935952973703881,0.0029105745679157136,0.2803304034113471,0.000821181969099527,2.2897371224479994,1,train
0.8825517441402967,0.7438673855933575,0.11498180300568489,0.6565014585645003,0.10147739078706318,1.278243701635705,2,train
0.8698298768567032,0.8012055219698602,0.9988096954244479,0.6969125005119539,0.8687945143743285,2.028058708496649,1,train
0.8398051632050908,0.9548651618925089,0.9562294494083124,0.8019006931219935,0.8030464288218616,1.7217229749867775,1,train
-0.8537776676788367,0.5513312560720345,-0.12372460703290539,-0.47071431392762497,0.10563330642703456,8.083284680697519,1,train
0.2945322650605944,0.9921005501873096,0.04429505903665676,0.29220562221453,0.013046324069059145,3.396852955291455,1,train
0.3425815707934703,0.9979193745282422,0.9577832895226088,0.34186878685112243,0.3281189038043924,1.3358875151299179,1,train
0.9997902078675324,0.9825597989645691,0.9251886636690819,0.9823536656490672,0.9249945663663958,1.2953682804930042,1,train
0.7527318615884715,0.9222151215511964,0.8607955349913646,0.6941807052302703,0.6479482255010941,-1.9104266671863908,1,train
-0.29896677949365,0.9955482352512868,0.2463890217874647,-0.29763584972366397,-0.07366213234638899,1.3147845954426236,2,train
0.5685390114185406,0.9846796220711818,0.9922179676026105,0.559828778896332,0.5641146224125019,1.2948245824976121,1,train
0.2853750875913572,0.9977131546259277,0.8881887014145842,0.2847224788924234,0.2534669284638408,-1.6672614032618773,1,train
0.7825834360294917,0.9086640838262742,0.012848849821417263,0.7111054609173556,0.01005529704227165,1.5256694725616076,1,train
0.33925926222193614,0.940924026013649,-0.29625642138202557,0.3192171908722844,-0.10050773494657692,0.8604497764740857,1,train
-0.7925208565674472,0.7471900063063018,-0.8543501930799775,-0.5921636638165065,0.6770903468283076,-2.7273314694971367,1,train
0.1677970971648447,0.1705545372105356,-0.4888703613574728,0.028618556252221455,-0.08203102752571262,-14.97384181175631,1,train
0.861630664406282,0.956107898015774,0.07314127635299544,0.8238118834114256,0.06302076653955507,0.036116497632054725,1,train
-0.7213050937001739,0.9563658865362167,-0.3252311984458639,-0.689831585399656,0.23459092006921384,-2.5035538662272545,1,train
-0.6374330585941299,0.15924070695860926,-0.8618913443809357,-0.10150529088931776,0.5493980358245465,8.497200266378316,2,train
0.8929060306955912,0.9323423042636609,0.4249032707841695,0.8324940661496472,0.3793986929454669,-1.3923900605105612,1,train
0.7458498767988632,0.9768734537657198,0.9964942594411361,0.7286009451392425,0.7432351206349462,1.9070474864309128,1,train
0.6979665024946943,0.9711973563368418,0.992570545723942,0.6778632220345193,0.6927809922781905,-0.5263237719744382,1,train
-0.47596281322525635,0.956524040513202,-0.4857149863245309,-0.45526987324025225,0.23118227131669034,2.7307738351208806,1,train
0.9958666511298965,0.7448832019069769,0.48999480206383433,0.7418043397660151,0.48796948260236694,1.8318750974719629,1,train
0.8111007158878895,0.9957020847334506,0.6791206141543953,0.8076146737383663,0.5508352163148535,-0.48898480392407306,1,train
-0.27410227243553015,0.8701615787966255,0.6527951190439084,-0.2385132661342437,-0.17893262556475786,1.1693231606140608,2,train
0.800269874932203,0.8855849231879745,-0.1989876933775831,0.7087069357214855,-0.15924385649232603,-2.1996542214331933,1,train
0.5018907980319484,0.990898928094551,0.9623977761660777,0.4973230537903766,0.4830185879041652,1.3433320035119973,1,train
0.4460043100084133,0.992804337142223,0.2867008873110969,0.44279501336047744,0.1278698314239856,0.7981169668279386,2,train
0.928884163240927,0.6901118137970037,0.9526079720485355,0.6410339347015082,0.8848624590129404,2.6305209839630077,1,train
0.6879607438433266,0.9900765479745004,0.5567360647912392,0.6811337984063706,0.3830125572581875,0.7554428066828606,1,train
-0.18993355543913987,0.9920813755791427,0.8893747402018631,-0.18842954294869915,-0.1689221065243011,3.2357954286011092,1,train
0.9968152492417425,0.9710277719789927,0.7174369195195173,0.9679352905458939,0.715152061746076,-0.4127751055733096,1,train
-0.2838020157708957,0.9891217938748453,0.7041146088005567,-0.2807147589446054,-0.1998291453113336,1.8830404057648256,1,train
0.4157645914218141,0.8452892904763264,-0.5160524394444034,0.3514413564881248,-0.21455633163783286,-3.6594954216177227,1,train
0.9877758121710373,0.9999584622685536,-0.01756780360507071,0.9877347822046222,-0.017353051474059984,0.029284916516703813,1,train
0.7051083506014253,0.8770142010114614,-0.6862487393302429,0.6183900367292186,-0.48387971669145496,0.14459782552317269,1,train
0.395832955034734,0.9753482577718569,0.9020498192092065,0.38607498306181337,0.3570610455261275,1.2681819668697984,1,train
0.05364305379399231,0.9607484792033231,0.7970156626574437,0.05153748235240013,0.04275435406658769,-1.3015788527696117,1,train
0.8543084243445472,0.996570211797686,0.7381499774157158,0.8513783273895934,0.6306077441359837,-0.3426413809935117,1,train
-0.6892559219929603,0.9566526568383287,-0.6679608672754314,-0.6593785090161173,0.4603959834291448,-4.313101784047866,1,train
0.6356987598971147,0.9996252226967112,0.300941351903384,0.6354605144301764,0.19130804420674227,0.35288594305734167,1,train
-0.15786761663246685,0.9986839520989752,0.8466954951589902,-0.15765985528695795,-0.13366579983419624,3.2663356592782913,1,train
0.24605023203504994,0.9995556117693978,0.38986705161078383,0.2459408902077966,0.09592687851165424,1.9701940740848651,1,train
0.37065623220347016,0.31576959341890554,0.5870865989278422,0.11704196774107327,0.21760730673574386,9.091809711734859,1,train
0.33670101267470404,0.8537793068012707,0.9350504202643325,0.2874683572006949,0.3148324234049085,0.6607580268914097,2,train
0.5114670679013251,0.3962681932238026,0.9923246487960647,0.20267813089073408,0.5075413785259357,1.2026163394218217,2,train
0.6128323966207077,0.9892723899328737,0.5448632786916597,0.6062581696332583,0.3339098689112265,1.7147961169900685,1,train
0.5366736719629981,0.9905811224301599,0.8805537344630191,0.5316188083518223,0.4725700060349992,1.8089669834531374,1,train
0.5038749857649729,0.9992138229336214,-0.0017685729933535899,0.5034788508068428,-0.0008911396918502706,1.3456497867020625,2,train
0.9369094286893042,0.7945292567015344,0.5418141254195306,0.7444019519731723,0.5076307627026074,0.24038140534473063,2,train
0.9974213317598789,0.9767568181532008,0.8181814681172721,0.9742380863679075,0.8160716495507825,0.022418992957686124,1,train
0.8429411471287666,0.9989886727407599,-0.18477011183839626,0.8420886577687402,-0.15575033002816818,-1.0417659037124247,1,train
-0.5025357861409802,0.9626962356946772,-0.6083134801318735,-0.48378930961978694,0.30569929295822657,-5.040483590129916,1,train
-0.19938379820420937,0.9699226646689775,-0.8618913443809361,-0.19338686484604847,0.17184716988200321,-2.160045016096304,1,train
0.947665312554503,0.7578887365070496,0.2632758060599512,0.7182248663634904,0.24949734903784226,0.3700402520089995,2,train
0.2523136111917791,0.986446343018162,-0.020471674467741285,0.2488938390538367,-0.005165282112098296,2.23761860964014,1,train
0.999684872307602,0.9300962006196739,0.27346520507867605,0.9298031015502641,0.27337902861964836,0.8717106033480753,1,train
-0.8718510348230049,0.7085073195690048,-0.8158232381181694,-0.6177128397459104,0.7112763343859807,2.854717054844754,1,train
0.17109612583231243,0.9372603795240887,0.04910137517220842,0.16036161983269426,0.008401055065003632,-2.31092338281752,1,train
0.7909589218819056,0.9896606304633192,0.14784608666296783,0.7827809053002335,0.1169401813113998,0.7465681476809657,1,train
-0.20571759386466926,0.8734176339779414,0.8986471235358289,-0.17967737410091444,-0.1848675239871969,1.8042349911938143,2,train
0.052465233310853954,0.9400355226627706,0.5917580848363251,0.0493191830169928,0.031046725984521906,0.8076566497656935,2,train
0.5652219963033278,0.9492694065281366,-0.08764605817259624,0.5365479489875082,-0.04953947996843233,2.1295521649319644,1,train
0.04689428592485184,0.8338078645140803,0.6340135197593888,0.03910082440491327,0.029731611275818373,0.9320217442542713,1,train
0.9988385641043712,0.9978946548056106,0.9020823578746242,0.9967356641334627,0.9010346470433747,0.34053974868197096,1,train
-0.5369239735845497,0.9376943300555359,-0.11923289735615389,-0.5034705657011206,0.06401900103046498,3.566022712819616,1,train
-0.19717324435030315,0.8255687583402753,0.8682645181664262,-0.16278007051620344,-0.1711985320011269,0.38485503029303814,1,train
0.2565339616349133,0.9911063664545701,0.31524569319192247,0.2542524425881752,0.08087122656286821,-1.6672686450323582,1,train
0.8922884262107216,0.8584641554484431,0.7928805492110435,0.7659976302234079,0.7074781374286149,1.3414018739153513,1,train
-0.48786658017249357,0.9695980824357403,-0.35512474932893,-0.4730345006197322,0.17325349698971926,-2.8346717283346665,1,train
-0.4261423979642672,0.9995441915642309,0.6647786850598799,-0.42594815866443614,-0.2832903829669495,2.966582452483139,1,train
0.9505157506297657,0.9305248598110024,0.9997796469641945,0.8844785356029123,0.9503063015985335,-0.7671670447895873,1,train
-0.2652464871716444,0.8887547084982519,0.24213266401227984,-0.23573906438642006,-0.06422483855876923,1.8372768716566592,1,train
0.9772460111550911,0.15924070695860965,0.7901281889923105,0.15561734568881805,0.7721496209939315,22.92189787473455,1,train
-0.6874848813117318,0.9991409632749753,0.5470451551443514,-0.6868943065507861,-0.3760852735565725,-3.733290723561063,1,train
-0.8718510348230055,0.9992496007093931,0.8200368038834105,-0.871196798424959,-0.714949936058701,5.568855522049001,1,train
0.9858307259723252,0.9673181919204823,-0.14753175746923808,0.9536119953872058,-0.14544133956987193,1.5128731476758448,2,train
0.07109538658029024,0.8774949787086828,0.6566797226615001,0.06238584473355751,0.04668689874205717,-0.5562080747573435,1,train
-0.0432760606196716,0.993597341650003,0.7840823335219498,-0.04299897878879005,-0.033931994596309474,1.9048016703223576,1,train
-0.7488813599395985,0.6314789816174067,0.7072311110001377,-0.4729028385269168,-0.5296321961973769,0.9170683204811285,1,train
0.9356707516161329,0.9918200328252157,-0.4100058854545189,0.9280169955815071,-0.3836305150102678,-0.5293967780825974,1,train
0.980521028157193,0.9988446761309422,-0.6638375402421938,0.9793882088092494,-0.6509066674876176,0.555375409047979,2,train
0.9435330338001798,0.9777504750198595,-0.5415851989026791,0.9225398719950544,-0.5110035257819182,-0.14666422564983067,1,train
-0.061262836750692995,0.9961467179724005,0.6379992761122784,-0.06102677376288186,-0.03908564549952702,0.3233169469914382,2,train
0.4607289370979899,0.34585041540146966,0.976840180952522,0.1593432942828172,0.45005853828486353,-7.578388699976864,1,train
-0.6166122539042136,0.45900692247055336,-0.8413057441536096,-0.2830292930222046,0.5187594311251189,-0.9421690417559152,1,train
0.9689353653461859,0.9774845812694879,0.9108876010253723,0.947119379872615,0.8825912104888299,-0.0776545059852114,1,train
0.2751820203074322,0.9995421544721238,0.9945146562902643,0.27505602945008256,0.2736725523433064,-0.3195502632249623,2,train
0.7350078727636027,0.9884512837347668,0.9906843900205585,0.7265194753883437,0.7281608260891186,-0.10565600596370839,1,train
0.04377126722624064,0.9854828614875314,-0.8158541585524315,0.04313583367705114,-0.035710970391638175,2.4001447722451172,1,train
-0.7446604494702557,0.4633467808285626,0.9986423006622961,-0.3450360220723937,-0.743649424471196,0.30304821714395913,1,train
0.9345656681786819,0.9924270989509333,0.9972776215800593,0.9274882948497103,0.9320214267716155,0.7037766665837943,1,train
-0.8718510348230056,0.9993953210245052,-0.8476956074553091,-0.8713238448324843,0.7390642925748271,5.3315456097528235,1,train
-0.7468100804566424,0.6062012783609227,-0.1591574724363926,-0.4527172254656401,0.11886040479549814,6.820902565474631,1,train
0.6594265507207179,0.9841932654220028,0.9899657720763781,0.6490031702597914,0.6528097144118984,2.166342992410749,1,train
-0.23217100239052385,0.7923952419986424,0.6382237064611473,-0.1839711976243067,-0.14817703767848006,1.7157888947878874,2,train
-0.2221569152783378,0.9737101704121536,0.2170999818624213,-0.21631644783390863,-0.048230262277538516,1.3113957629007373,2,train
0.9713728795062698,0.9134075138187244,0.478157655025261,0.8872592868607575,0.46446937821985346,1.2253956055926556,1,train
0.2281793098572354,0.9997182321433427,0.9735655796985401,0.2281150162621636,0.22214752207637228,2.0622780359774113,1,train
-0.620713544645854,0.1798917236405576,0.9923189005866755,-0.11166122943338297,-0.6159457822022323,-7.359740561988777,1,train
-0.2296228989790488,0.9745229815803614,-0.35494229940731775,-0.22377279215218876,0.08150287976019793,-2.183073689707909,1,train
0.6555959905804907,0.983868303873342,0.6694788583315856,0.6450201152785909,0.43890765530059195,0.8522703817236432,1,train
0.8626408990053995,0.96042842286427,0.032004761254388,0.8285048381299718,0.027608616020938358,-0.18032038380991555,1,train
0.9922989482634995,0.9730669237313645,0.3558295694577168,0.9655732850086319,0.35308930753394635,0.6406869601245082,1,train
0.9998608491621661,0.9714198377336378,0.8456863395295964,0.9712846638493291,0.8455686615669067,0.15657335018283441,2,train
0.9468103467180995,0.9964838351786425,0.0004672747351711637,0.9434812054844722,0.00044242055402000935,0.8057722150789284,1,train
0.8964646368544201,0.9898000874946127,0.7144781371770419,0.8873207759943311,0.6405043837848393,0.8107854293573278,2,train
-0.011257263548914653,0.9896445533037636,0.691716247654019,-0.011140689556288368,-0.007786832100907498,1.9261522789728927,1,train
0.7607622461510338,0.9980795243580484,0.025246824261906775,0.7593012207879846,0.019206830733668585,1.2891658223453157,1,train
0.9486031964537752,0.8070212129784894,0.6573733092952319,0.765542902237398,0.6235864224608532,1.4260377865517497,1,train
0.2721755282206785,0.9165203920623162,-0.4119445904990776,0.24945442183458433,-0.11212123651673744,-1.9846499055983338,1,train
0.7139375070050017,0.9914925012514579,0.2512633942078357,0.7078636845576193,0.17938636126235719,0.7123597905584709,2,train
0.9308770529873068,0.9492368139613216,0.7826971886590661,0.883622767967376,0.728594852360402,0.1928531713929022,2,train
0.44154253229836304,0.5065742519895966,-0.26747075276762916,0.22367407802063566,-0.11809971349276838,1.6159163554619123,1,train
0.20149296456637095,0.994243301119662,0.41123672758764884,0.20033303024285581,0.08286130738020857,0.22267408441654213,2,train
0.8046392618882806,0.9829025031012341,0.9384795446513993,0.7908819446035206,0.7551374881055518,1.0407556273111624,1,train
-0.04065828581450426,0.20285475647910944,0.8963214224997106,-0.008247726667759275,-0.03644289257765633,12.032315536618666,1,train
0.5244194910589209,0.999094353375389,0.8265014662874832,0.523944552316963,0.43343347830993373,-1.7853829783876087,1,train
0.28343460787715924,0.9690493790839565,-0.1768063488371983,0.2746621307742658,-0.0501130381528635,2.288607773786121,2,train
-0.03188419302528195,0.9880862083324466,0.9055788071092014,-0.03150433139209057,-0.02887364948547422,1.8677291357788146,1,train
0.9861312337475797,0.9408834093040268,0.9964383568785193,0.927834517229609,0.9826189862220254,0.9000437446928782,1,train
0.935626977278864,0.9803319039037134,-0.6132058998365294,0.9172249759794652,-0.5737319825136179,-0.8933631714334993,1,train
0.5127271562686898,0.997803436553762,-0.12326556074296574,0.5116009185393362,-0.06320160042560619,1.6298374928324453,2,train
0.5576236038564486,0.6706233205270634,0.4807547997654261,0.3739553928224794,0.2680802240164823,0.4010037913789867,2,train
-0.22128217436662145,0.9043483526201842,-0.43316776260355183,-0.20011616985266645,0.09585230437443826,-0.7867342395235359,1,train
-0.30085800778902655,0.9939819724062879,-0.5380858892215366,-0.2990474359963629,0.1618874486505784,2.780905216746317,2,train
0.7761479457889726,0.8654990309048144,0.9431651029542613,0.671755294919118,0.7320356571977945,1.4482226226706856,2,train
-0.5630979227351416,0.7318544615902886,-0.015176616528158104,-0.4121057270659368,0.008545921241153664,1.7090163398005642,1,train
-0.3000077235332559,0.8638009105309721,-0.8093189118258974,-0.2591469447543505,0.24280192434929937,-3.7238105896745672,1,train
0.8952001627714229,0.9792008668605381,0.8960202840260695,0.8765807753994723,0.8021175041066341,0.6439121366525863,2,train
0.9446737164285446,0.985882407074328,0.9027221162922849,0.9313371974524247,0.8527778565000738,-0.5992622049187015,1,train
-0.7443710457597489,0.9310952096469289,-0.24093463887955818,-0.6930803149067771,0.17934476910252417,-5.075900752265469,1,train
0.561486422493608,0.9969698840935067,-0.25710141617745946,0.5597850535535299,-0.14435895438752191,1.5596416757207439,1,train
-0.721057722211403,0.9983772743576392,0.765879269581318,-0.7198876433559482,-0.552243161613238,-3.930483789123342,1,train
0.8775854628588344,0.9744576673583712,0.8739607803606473,0.8551698830450368,0.7669752759532672,0.5744617057304547,1,train
0.005843271153769425,0.8156838597821924,0.9288537171676635,0.004766261968460625,0.005427544131597364,1.8518579669187867,2,train
0.6515699216390867,0.8228274536520587,0.5301468856721274,0.5361296194985609,0.3454277647545938,-2.262400832164375,1,train
0.19128627494670647,0.8146853531104465,0.08631535015806696,0.15583812645013972,0.016510941802457296,-2.857368274282511,1,train
0.3861749751658111,0.9896991506402899,-0.5236001091797868,0.3821970449201382,-0.20220125915932016,-0.8483624981727603,2,train
0.9071294994512246,0.9937568297604585,-0.07591631520844466,0.9014661355568402,-0.06886592901521779,0.028940917204730354,1,train
0.7812396007400445,0.9948311620141751,-0.8003255072880346,0.7772014998157092,-0.6252459797757781,-0.8702899803013975,1,train
-0.18844242835378028,0.9720471354781777,0.7492126236773436,-0.1831749226838438,-0.14118344615906547,2.2471624951130083,1,train
-0.12544106104531344,0.8230871738398852,0.3020434219526383,-0.1032489284192636,-0.03788864733149633,2.1199743757133778,2,train
0.7272610175287044,0.8455472051425145,-0.470525275745505,0.6149335207804968,-0.34219469081164994,-2.0851481717071696,1,train
0.30231863634492573,0.9526977066663338,0.9678585143885249,0.2880182715283043,0.2926016662447646,1.2654370270189792,1,train
-0.1961225471599401,0.9885210086781553,-0.6876805401465572,-0.19387125814307327,0.1348696591658663,2.6363592187521196,2,train
-0.6125232815346116,0.786134449117286,0.13937414971125628,-0.4815256525007244,-0.08536991154223494,3.7977921615939545,2,train
0.9274513640220307,0.9304622653991631,0.34040903693074126,0.8629584972154826,0.31571282562684183,0.5327788229748973,1,train
0.29204088871898404,0.8194860292434253,-0.28190181927564045,0.23932342827304126,-0.08232685783275656,0.6053899751112212,1,train
0.29470207484333727,0.9927524103815577,0.5232212822525468,0.292566195145169,0.15419439748201674,1.5870886580914523,1,train
0.9605993060283311,0.1592407069586097,-0.1335773912165562,0.15296651259590135,-0.12831434930369878,17.166396503496255,1,train
0.707032486282542,0.8386307486086444,0.5421771967482926,0.5929391832617593,0.3833368914226444,0.13544895866183837,1,train
0.9941380851659254,0.9853194669737091,-0.5790028465990433,0.9795436081739537,-0.575608781223593,-0.6526408415704146,1,train
0.49557061986616957,0.1592407069586096,0.7769455533091773,0.07891501585540528,0.3850313894556931,32.63030480178365,1,train
0.08804016923230862,0.9297226630134231,0.08541281555114727,0.08185294059081447,0.007519758735731019,-1.7590665573839375,1,train
-0.16518416195480462,0.9973674615982749,-0.147553163031986,-0.1647493083051019,0.02437344557921922,-2.412867506837892,1,train
-0.3935379685067018,0.9801367300708131,0.6347845598324974,-0.3857210176108694,-0.2498118261159019,2.1874881629956997,1,train
0.40544037905337194,0.987108455034431,0.2509634622714665,0.4002136261759478,0.10175072127188997,-2.2562421097794534,1,train
0.8683701156812214,0.9681821683831574,-0.04126332260617965,0.8407404615593782,-0.035831836224919714,1.1533165656965567,2,train
0.9358003858584304,0.9756085936605831,-0.5034533948023819,0.9129748983943745,-0.47113188111780574,-0.20912824082802817,1,train
0.9581147278819236,0.9729353544981172,-0.6120999099535118,0.9321836924216669,-0.5864619386616593,1.2665920541755908,1,train
-0.34457626823820664,0.9921095871505426,-0.3006486482384588,-0.34185741922368196,0.10359638926086939,3.149590014404254,1,train
0.9846611023441612,0.9658407751105089,-0.035090459294509546,0.951025842309253,-0.03455221033069471,-0.7903565095672329,1,train
0.8250370491828656,0.987449800201163,0.7951923455205518,0.8146826693741783,0.6560631462810782,0.596365371940246,2,train
0.8934284019315535,0.90259708195975,0.6493784849162801,0.8064058685233828,0.5801731820274855,-1.298961941233332,1,train
0.6808514453932046,0.986252999111772,0.9933287009452318,0.671491779968633,0.6763092817891154,-1.420353883170345,1,train
0.4861848843187644,0.9960755654457291,0.9942741794735559,0.48427688355897924,0.48340107692848483,-1.8002670999413612,1,train
0.6851987936558399,0.8173827381467869,0.5083497711078935,0.5600696661332853,0.34832064991835066,0.9780086649064367,1,train
-0.5371607532151248,0.9964785133131127,-0.8476956074553085,-0.5352691487739593,0.45534881099784613,3.2389408759882556,2,train
0.4970376327604761,0.9810805370417467,0.6322694005792033,0.48763394767860613,0.3142616861307723,2.198841462086471,1,train
0.8349953243234984,0.9751379616042354,0.9577460773938257,0.8142356385098836,0.7997134965130157,0.23684466886020966,2,train
0.15644565905999114,0.32982708256387827,0.8300561051191474,0.051600015307539965,0.12985867442213425,-3.500096593807598,1,train
-0.518270726667454,0.9981705290571494,0.01820939497331986,-0.5173225654324857,-0.009437396364996964,-2.432924753252356,1,train
-0.2920649540802048,0.834958233136279,0.8258289565748439,-0.24386203801983622,-0.24119569628013515,1.6509063914859212,1,train
-0.2098968205519447,0.9899470035530615,0.8466063275569211,-0.20778672856071226,-0.1776999764133559,1.8180228261799662,1,train
-0.823050217091987,0.9451509781716954,0.08957395742407381,-0.7779067177689174,-0.07372386510367235,3.0856462125684,1,train
0.11911333318332223,0.999396530165364,-0.618547681420006,0.11904145187984308,-0.07367727606675256,1.2579010046105297,1,train
0.7980877785857304,0.9954229022046839,0.5292519367744831,0.7944348527738969,0.4223895025325426,-0.39693214792394066,2,train
-0.20565170350888473,0.9996539228263968,-0.057753719471952125,-0.20558053214858768,0.011877150793381197,1.8779030129474465,1,train
0.5401412917561734,0.9544497236985581,0.8287742197307274,0.5155377066748619,0.44765517761956974,0.7666377388715924,2,train
