zz_f0,zz_f1,zz_f2,zz_f3,zz_f4,zz_f5,zz_f6,zz_f7,zz_f8,zz_f9,y,regime,split
0.020125651535086275,-0.0787294287303012,0.23515585326156713,-0.044553467719435635,-0.1763369296764178,0.3657382185749287,-0.010258299645003965,-0.026618830253828968,0.2897179548785926,-0.13176828402161667,-1.5916329953511414,1,train
0.19030633933223984,-0.6262528838474469,-0.5217541451049357,-0.6263485934683239,-0.2176306988890026,0.1628906710799359,-0.20603073360216223,0.43263580629504683,0.5259791019421942,0.45519152397285334,-0.555360505180158,1,train
-0.5362322930262584,-0.7386914145863624,0.341838362677518,-0.36786881977974223,0.39622909716014143,-0.06730065719206785,0.33346511833440395,-0.45222867172779624,0.2488335823349922,-0.514067273581398,4.767479342924064,1,train
-0.684508950235405,-0.7607084228547372,-0.28878434293717037,0.5517694168920718,0.8155630361064959,0.2715234095330239,-0.49666514442828846,0.2265764541487535,-0.4256802901846599,-0.34135527510062613,-0.8724958021241294,1,train
-0.013326598721031258,-0.2285989460088742,0.38274238721226994,-0.009600487567412719,0.006246291789134273,0.3822410670715743,0.34739457309489497,-0.35570779412986137,-0.011821278424980652,-0.006123418553291349,0.3831346367781195,2,train
0.09885428656954581,-0.062357431061624835,0.2568718264022671,0.329196720184222,-0.12141549078141789,-0.47260305295026345,0.1671324855267281,-0.12161904435721038,0.37868540066043654,0.15064301317387985,2.0321545110348582,1,train
0.23822332091478754,0.6604961842054606,-0.6315147022158615,0.14078245653124416,0.3537617386954495,-0.053983923038191606,0.048961470404919494,-0.4252454227475881,0.08378252151175143,-0.13997620196913518,-7.959772995706836,1,train
-0.1195494443147771,-0.05180046845235031,-0.04647704615786458,-0.3347023518589225,0.08097155490279248,0.4898825066401977,0.0701475142440473,0.015346717562804368,0.3447238933393527,0.026391720649646178,-7.640808325174973,1,train
0.01782489798793563,0.04148075170015608,0.24765080149738306,0.19476530862143737,0.05028990249144574,0.37849803518271785,0.012492677764281063,0.03762700895293955,-0.12513169859871195,0.07409205470134642,-1.4962685574547998,1,train
0.2252261312852613,0.46569011778132163,-0.4154699619138478,0.3074569572764985,0.4146808632557635,0.08436389070901013,0.2529815391291934,-0.20346684702745038,-0.006382252101273349,-0.3472777187035826,-0.8819069096219785,1,train
-0.29537000010534287,0.0010401482041672017,-0.007298758845748654,-0.04090740048563796,-0.0003230303162232162,0.09527084428914884,0.0621831348267291,-0.017807875644105103,0.249457001466037,0.00044905845305381886,0.7222061714719472,1,train
0.4031923600340923,-0.3145172572764243,0.5797837363530882,-0.4477019021304473,-0.4555138019100544,0.07113837436938864,-0.19565311873294097,-0.4267343956755191,0.1258732287992944,-0.28729788311185395,2.4708727128134487,1,train
-0.16628191606321646,-0.3701188795280762,-0.8289491729483915,-0.21904513628039768,0.3408396757510126,0.2532854381906487,0.21478902723284582,0.4038305657753085,0.16391389299405423,0.19584715368125155,0.6297233686511883,1,train
-0.6559436143878745,-0.06760668139623582,-0.05839849475434589,-0.38739264367534254,0.04496648190054603,-0.014835328222843835,0.4043034177825411,0.07380071802980562,0.12377243495814405,0.09329242929524684,-1.2428111161006945,1,train
0.010413216022166993,-0.3715065945463902,0.007085024627752512,-0.005979269579909019,-0.015263010055710347,0.1805111373100139,-0.08852936588943139,-0.00481759064700088,-0.1708706613863712,-0.0001332452479409496,0.8765073622989124,2,train
-0.1602697852451037,-0.3619702582549539,-0.4697312314747918,-0.11823542127426684,0.08838849701592472,0.14955583470141476,0.0591362709763103,0.24648094716905522,0.3369819038953442,0.05662443959976199,8.00270700938499,1,train
0.044571070225497,0.06744088116058922,0.004162439499944326,0.003195487704602984,0.05930132701345514,-0.15737918950499377,0.001402455976779543,0.0002808630293142933,-0.006748847590674095,0.13100728631630412,1.7592193454330196,1,train
0.1679853026865048,0.7855736473893957,0.18536720024936082,0.0737907029334039,0.17254180616771866,0.07201248361071144,0.012918684371773986,0.1462374070747955,0.03087939755164422,0.37596217660632836,0.2500648709956679,2,train
0.4239521500167749,-0.1940667815179501,-0.0651707526338301,-0.002261633103929961,-0.10332097918385297,-0.0420459235717027,-0.00106531645677449,0.23206314479942436,-0.28824385472102076,0.0017153495407377095,1.040714200089432,2,train
-0.08610502108192969,0.31458686374199396,0.00712618880122845,-0.16909833962583587,-0.13025925045335168,0.256891026200645,0.16146390549952389,0.004296495992364979,-0.400998134324556,-0.001848735979167404,1.2721150353946953,1,train
-0.06414652047085134,0.2391850693132056,0.17534594455419283,0.097846963565827,-0.016139847108378597,-0.054346987552504,-0.2647964870827921,0.6898554345726742,0.03206773169377569,0.017342606917484904,0.9198276639317916,1,train
0.9111209391187479,-0.900251508560159,0.6047296432145167,0.14686987045456396,-0.9870689827634276,0.5508203311531031,0.13395170980195817,-0.5462250237043667,-0.13124017542568855,0.1016762654660097,-0.0035110440140859803,1,train
0.24925918143130021,0.1645311786780813,-0.09001034536443264,0.37055459827395354,0.04628085630206169,-0.018061469773738292,0.09273395118100697,-0.2529862809347295,0.010410166115542185,-0.2409810568164097,-0.8520058053869862,1,train
0.3374108472265655,0.15058293666120026,0.09883377461214105,-0.22879436240089124,0.05269655788393085,-0.03896138508980049,-0.07769222528538927,0.015089067034050274,0.05879814776146447,-0.09866814625742976,-5.164535065112443,1,train
-0.1440871804644659,0.01651185059674376,-0.005188878711447575,-0.1713867935304153,-0.020906057463271788,-0.11536566449298485,0.027685310633102644,-0.020773727204500547,-0.07993239439292732,0.018612762410962214,-1.4683041116562698,1,train
0.04688450606758321,0.06878814758361829,0.04777571766084615,-0.022594178609132987,0.23278850764266754,0.6518232913233728,-0.006409947138085653,0.007994043598155837,-0.47914735058592717,-0.18009038990738702,1.0663331341084308,2,train
0.16694876369335854,-0.03698067326645671,0.25303352381360933,0.04385518784819031,-0.00675592038780462,-0.02221823931536393,0.16954816973010658,-0.01719908432754491,-0.18490507657642974,0.06669504046377853,1.9849643117294185,1,train
0.059469825384770414,-0.21676686398377687,-0.03267913852525495,0.005429955186885771,-0.25697480275297474,0.06393710333635813,0.0032380300028982123,0.007136085973436901,0.044013493478276156,-0.1649355791716403,2.2897371224479994,1,train
-0.3360405245140264,0.410407249789732,0.5240310278724059,0.38591233538890307,-0.24834690007170282,-0.09265894549409731,-0.19842410392283188,0.21784556947714176,0.07955212094667999,0.6890947523365639,1.278243701635705,2,train
0.36219358729485374,0.12880387978294816,0.7114428260830266,-0.8607584900129914,0.09071748226713802,0.26845555321752823,-0.32188901531246783,0.14489048955332223,-0.12592565147991164,-0.7579270987290783,2.028058708496649,1,train
0.19836926152695172,0.20977716674399322,0.26266350491118934,0.38848643440302494,0.11001302454829215,-0.10467282473582697,0.12485685782638672,0.2751843398031719,0.45840622673746456,0.20340280508895905,1.7217229749867775,1,train
0.03944987382763354,-0.09330288757100541,0.14298908523734088,0.11214688654012483,-0.012592979632422507,-0.18227481096306264,0.17419798913999732,-0.42586105359771964,0.3525017709221936,0.02308907174209937,8.083284680697519,1,train
0.7850598553413833,-0.36909106487553495,0.20887225395433912,0.2764780635035928,-0.32096575788241155,0.15207428408716095,0.21718148067902027,-0.47504814297296516,0.06720828640826781,0.21312846006382996,3.396852955291455,1,train
0.3918880231616296,0.8135350607773407,-0.6937682763307984,0.10463648028148187,0.33853901983702367,-0.21533858242024911,0.14726059486095855,-0.7889124012196823,0.11795593037895577,-0.07517769492617399,1.3358875151299179,1,train
-0.44905629988185586,-0.03154151185007181,0.02793964016986461,-0.24506578104990168,0.0679859382854599,-0.09336775912226497,0.11350551476896409,-0.15504179502696075,0.20218847590897637,-0.025270456993170987,1.2953682804930042,1,train
0.00787897776507529,-0.011580399935838925,0.11181690200069194,-0.2452342917513422,-0.01810416079488708,0.5258466995057743,-0.002783577687075267,-0.015334002198256286,0.009316674235602507,-0.04301613719391695,-1.9104266671863908,1,train
-0.26563031740185195,-0.2466717313606639,-0.017511164869236318,-0.0025716249575366557,0.5311877357561016,0.15700488674370325,0.0008054095260046634,0.008417998796916182,-0.019898392471321413,0.058168199928473274,1.3147845954426236,2,train
0.09383813268504582,0.32385983614411745,0.4503859870772612,0.16095978642786146,0.2377988058457892,0.14657588553068326,0.027397406724249423,0.15289037422981752,-0.011448007028771856,0.3201368048760741,1.2948245824976121,1,train
0.012215315848094266,0.4336555622502931,0.3166785567710335,-0.0003869490953547494,0.026044405961132472,-0.24077558066489096,-0.004515043460192936,0.1456374772825159,-0.06427404506741219,-0.0003846077700756789,-1.6672614032618773,1,train
-0.059940739950487765,0.22724140767166484,-0.3188575440100962,0.17456561956971467,-0.022293443937924207,0.09621852701082156,-0.08998005020515709,-0.19278281681981074,0.2819291338724862,-0.2056321518632636,1.5256694725616076,1,train
0.3804770721824919,-0.27476131500335244,0.20419451700964103,-0.2988465083260389,-0.40475881048837503,0.061581349533435276,-0.12021824676137788,-0.08833231744595982,0.1958594552775128,-0.6318701239359932,0.8604497764740857,1,train
-0.15110403304595904,-0.1957880225464531,-0.14662381432141214,-0.5152726681161905,0.031722964610667925,0.2733367779791732,0.2087061326520555,0.20136140881631504,0.16936376829800492,0.1059348278111581,-2.7273314694971367,1,train
-0.6080656465878493,0.4082062817350134,0.1340501955758311,-0.3403414806848523,-0.5189085488863534,0.03862668553779569,0.23842997546179484,0.1521784548563173,-0.01632822491614072,-0.24877206126127768,-14.97384181175631,1,train
-0.10867863393983013,0.32564863346541567,0.961533728923397,0.12007479055612125,-0.1870217246463726,-0.08915219284634106,-0.04914290043122424,0.330900830554637,0.5021734176090591,0.11565379281653305,0.036116497632054725,1,train
-0.011528530220246691,-0.44756721988755377,-0.25011259424138377,-0.07115951884741278,0.010228892620973151,0.25449730093521683,0.005122748227001206,0.16759784806484762,-0.05878187761775483,0.11813277840856062,-2.5035538662272545,1,train
-0.013563286650460804,0.08502856425889355,-0.24548126948131604,0.2097155090276776,-0.12635918190299805,0.22946752381091845,-0.004953748584479001,-0.026163800595557896,0.10918948087346747,-0.16078839383504512,8.497200266378316,2,train
0.49229869426755096,-0.2651464776247981,0.2968140012666084,-0.6912969079002003,-0.18985123220825598,-0.12159551051086603,-0.3412965347283247,-0.3008857893046667,0.034843452935629626,-0.24867617639800627,-1.3923900605105612,1,train
0.014891941998226299,0.12135398823332716,-0.7468298482576844,-0.26809418014131653,0.09470213878515193,-0.03428190851253521,-0.004354472974277712,-0.09230800020471797,0.05746196381996824,0.34265522068408155,1.9070474864309128,1,train
0.005328568464267769,0.027920897571866887,0.048820320493510094,-0.31797036869368356,0.0003687566939758191,0.05464387520541522,-0.01588374595306441,0.5164856442462253,0.11634629413800088,-0.01618649070156586,-0.5263237719744382,1,train
0.4331090848218913,0.7030343080603769,0.4374884174837768,-0.7172934189621127,0.32794178389268197,0.41874572013884737,-0.4599623841995421,0.3443485793954219,-0.5081632450614249,-0.4085161357184337,2.7307738351208806,1,train
-0.06353722766093373,0.2912592745246907,0.2030168136093946,-0.007391955874969491,-0.027163262215779277,-0.25605874217217856,0.07666667260632587,0.14313172819430936,0.18257322712844573,-0.0040643658006030425,1.8318750974719629,1,train
0.0072590173518633505,-0.5575547172817571,-0.022014567514157313,-0.011475955755548162,-0.0073673270255246726,-0.5137949588719375,-0.08659736697330245,0.020881730752546457,0.39824023455818625,0.001844699617792489,-0.48898480392407306,1,train
-0.13978771235504234,0.1302454904859922,0.06288207150735808,-0.06487890411596892,-0.021139768577666362,-0.277773742551422,0.2886249657806061,0.02027070671368919,0.17068427028339309,-0.009096171744564452,1.1693231606140608,2,train
0.26914375296946924,0.2935094339061083,0.0601668167081717,0.0029039541720278783,0.08330832031480426,0.07067320796970189,0.0008070767028644787,0.02026700338855217,0.32237782009239496,0.035658269091298433,-2.1996542214331933,1,train
-0.2978964163532746,-0.09264265170951669,0.08065069640767286,-0.43731910702202426,0.027597926602688616,-0.030970731334075796,0.36146495175121984,-0.7997941345541678,0.06368453209893327,-0.03680759284620899,1.3433320035119973,1,train
-0.03250314932974674,0.6676407715228548,-0.7340617109721577,0.05533729389904812,-0.03883771122853866,0.06943116340565236,-0.34493033805782536,-0.5752226974910721,0.06212127668997852,-0.044846341929412836,0.7981169668279386,2,train
-0.05697082213021021,-0.4797039162120137,-0.47354147294471166,0.03058013897726297,0.06967837247411512,0.3230341379817717,-0.11085901312415755,0.2455300484845132,0.1892907345478631,-0.03967730589233165,2.6305209839630077,1,train
-0.03970794331218608,0.08619778292578717,-0.03169357123062466,0.50728791846114,-0.003925531382689057,0.19927330690198886,-0.0317877957702406,-0.29207611403117856,0.038334393848198284,-0.021628542329388406,0.7554428066828606,1,train
0.235050903669479,-0.17121730359397014,-0.10924150998806303,0.08328453842998884,-0.04687362151334773,-0.10474209847468408,0.26190243095188154,0.5092736355925869,-0.005975501095538294,-0.009483513945137578,3.2357954286011092,1,train
-0.04257813181618131,0.1235207417501375,-0.005503942662894057,-0.04431419069358716,-0.06531317982201004,-0.0080150073878541,0.08168902106808099,-0.0026211657637147945,0.4643925024377384,0.0018088895321136111,-0.4127751055733096,1,train
-0.1400194745312544,0.02033627845362246,0.00046457085406886867,0.11268582968861729,-0.0716885827485042,0.22508353866073294,-0.022496992644817915,0.0008185796927167033,-0.14598595064419306,0.00019966563952414362,1.8830404057648256,1,train
-0.005046123941802816,-8.350454983407918e-05,0.05639447749096771,-0.36521064752635257,0.007070055990186674,-0.42365855454306517,0.0018465347610317484,-0.00012838772893838946,0.010272923411149604,-0.05188834926999081,-3.6594954216177227,1,train
-0.21901768261091015,0.05052434667246802,0.06580504891434424,0.04443400263437719,-0.1928383447744632,-0.24827687475932042,-0.010537824670805773,0.07471354654707657,0.04336730627592039,0.03001100116993266,0.029284916516703813,1,train
0.0001825892067530699,-0.01040717049960882,0.036363697575815146,-0.12203002181698674,-0.0012293791809885324,-0.037272467837668743,-3.291193013194027e-05,-0.0003827074547539111,-0.33197465220631656,-0.01121149125361992,0.14459782552317269,1,train
0.21208808404461216,-0.12435845118627825,-0.010347949546488489,0.0165620964794701,-0.14209644707720798,0.29188581136615543,0.006833703977802613,0.011915767185949,0.11860571554756932,-0.06803629859986582,1.2681819668697984,1,train
0.38875686165854106,0.03185560000886356,-0.016503493241316725,0.5668816666906611,0.06377094701648922,-0.1449014161104656,0.279925221997732,-0.0638380802268809,0.18998590367134924,-0.020693309216896855,-1.3015788527696117,1,train
-0.19557648432989283,0.42924373117474757,-0.013419300490522423,-0.12728798051937096,-0.11482936115537909,-0.2745911971160727,0.10054501070631128,-0.022180339798278936,0.28688407746310823,0.019833804677112543,-0.3426413809935117,1,train
0.008532323175257872,0.3136247920360374,0.029989425325478658,-0.09875634773278513,0.005426863234639978,0.41312758047051157,-0.014184082554666244,0.028155623779874156,-0.2435325076842579,-0.012749444028114232,-4.313101784047866,1,train
-0.0025037135148345824,0.040950501456118726,0.24597261622285976,0.08488243217626668,-0.024726380572350493,0.12519448506018854,-0.005170073636181549,0.024829715131477442,-0.5780684024853231,0.09387149715127568,0.35288594305734167,1,train
-0.7216524866408118,0.7398447803466623,-0.06677515030720355,-0.13981185588856943,-0.9126322302949279,0.024394868431689254,0.10232418775080732,-0.052218332200508324,-0.127797030099852,0.37274663227882016,3.2663356592782913,1,train
-0.11189995775788458,0.5174972745325718,-0.6879156489035865,-0.2374701207732462,-0.21463799322256238,0.05298578531818843,0.44229060909705864,-0.3573276454787564,-0.12622481270812103,0.16660118713772543,1.9701940740848651,1,train
-0.7055553079912741,-0.24322491574102545,-0.2875015274420506,-0.3756488705346701,0.17173612875597422,0.19705213499452418,0.2798191962732,0.08102811632642615,0.11406098513612395,0.10882315413910021,9.091809711734859,1,train
0.4456176312787896,0.06290602059918515,0.6348363972982447,0.7005068940710486,0.07065269836080171,0.1557026263310603,0.3729343771876863,0.05056824615001394,-0.07061214442608124,0.4883949220175285,0.6607580268914097,2,train
-0.12192594802149614,0.17928605839228984,-0.1629242916730248,0.06190549719566851,-0.02930646141566956,0.05555388411324236,-0.08609740989602815,-0.06352453310423345,-0.034810517719531336,-0.16419313466428923,1.2026163394218217,2,train
-0.15800749619041154,0.6786776963499285,-0.386636830897184,-0.6273383734328764,-0.1979100027621425,0.12109459377854892,0.13324561575456972,-0.2789086416274532,-0.47617296926488334,0.2519335254851167,1.7147961169900685,1,train
-0.0001695207990434211,0.02585161780426848,-0.08162527955888843,0.0005061531650604745,-0.0007069620515127439,0.1772333850075231,-0.0033268173753006614,-0.01792392866446485,0.22830280335381345,-0.00022143440908400924,1.8089669834531374,1,train
0.22112950162804468,-0.3878455242375616,0.46939676034144606,-0.36819277460453503,-0.18408221652616,0.22854865555420312,-0.18794930249871236,-0.5601819819214167,0.34424999573212167,-0.2549173976474197,1.3456497867020625,2,train
-0.5471845977368256,-0.2619606322661413,0.4101905952979446,-0.5795288332594185,0.1473532420096887,-0.2413533775121861,0.5882116480038239,-0.10846557930713585,0.0885132415872682,-0.23859213084172376,0.24038140534473063,2,train
-0.1032374204262122,0.050716175787862305,0.03714065805720845,-0.19262052421743214,-0.045024000771053174,0.23963620105499772,0.2125254334031,0.06684286070314194,0.563666018251284,-0.016779849706999916,0.022418992957686124,1,train
0.003964050422994303,0.08583601717147005,-0.9121709325450472,0.028674347704096936,0.04417922215962605,-0.0020206610409212455,0.00987903684049285,-0.08115504773963367,0.08425892902419832,-0.026328033044647647,-1.0417659037124247,1,train
0.0015172281534057697,-0.08686526515055698,0.09875758150530811,-0.003823314623933871,-0.0025184162465534676,0.004286754046726543,-0.03230136715913595,-0.03882162914131837,-0.06032481229776793,-0.0005779050247239348,-5.040483590129916,1,train
-0.48934211011734896,0.03630543759219462,0.02265266375840097,0.4562094480505102,-0.052275161788547075,0.039136584822164366,-0.26846074605831494,0.15269399597658745,0.3267197388379047,0.025590226092577106,-2.160045016096304,1,train
0.005629829958799071,-0.014096024545220964,-0.8050204149646448,0.08493966319317847,-0.08046851052192444,-0.015350721768296272,0.00943102974497731,0.012952070017898831,0.7415913954717637,-0.06858816697374492,0.3700402520089995,2,train
0.7586393941464357,-0.5452378224638426,0.34203322485428794,0.4013321877757094,-0.5051962788063526,0.19331323562898242,0.3298644956910411,-0.45042914433147946,-0.04891610864213275,0.4849926376103282,2.23761860964014,1,train
-0.5786171485519409,-0.37389910060445597,0.07206376846776397,0.0213759991986483,0.4436802386382629,-0.19487159127497633,-0.017968646942971067,-0.03510533532426241,0.1987207989389328,0.16466014848171612,0.8717106033480753,1,train
0.20995718310723333,-0.2227304337133693,0.1474717490457707,0.5539168737202738,-0.2714006972452402,0.38318695009788034,0.12303673423311952,-0.059514790314470656,-0.1347605497712062,0.2273053808895653,2.854717054844754,1,train
-0.6572435992250169,-0.46705275234432486,-0.7828374958125313,-0.6352168973735111,0.39377422780932797,0.475423188671822,0.6677859351098915,0.561980482398408,0.21866216215731893,0.522839480500024,-2.31092338281752,1,train
0.14221577499511895,0.3244461012001769,-0.45098314428934017,-0.730207500831684,0.11217037972257057,-0.26296912806054173,-0.13330937188165132,-0.5187051264726397,-0.3184356334246219,0.4176776559044107,0.7465681476809657,1,train
-0.8120291292912947,0.15671198850464751,0.4278262405191335,-0.14018402578968692,-0.16115051968095379,-0.44926920898567857,0.11422296123798165,0.12663919436144308,-0.21161340862216624,-0.06564038107715425,1.8042349911938143,2,train
-0.7698313441473627,0.5474910877246456,-0.2492309110590596,-0.4513179215508968,-0.6000255726230188,0.22601644332321125,0.4072817080222594,-0.1447976799724813,-0.09312192805447789,0.15321854759970388,0.8076566497656935,2,train
0.097978822999149,0.3520528112653415,-0.43390657971802726,0.0013923238658452575,0.04162766433735282,-0.16476528608466556,0.0015349576013929944,-0.5427301314025677,0.20813032371132262,-0.0008756203946382324,2.1295521649319644,1,train
0.08585313697017388,0.001859606464300001,0.03250089218010255,-0.049390365080792864,0.0024022481901082027,0.17041822548951507,-0.0378980443974542,0.00040019998533810663,-0.21396620921591392,-0.00882137655109666,0.9320217442542713,1,train
0.044562279181761866,-0.9739719696964295,-0.04349002467270047,0.003012963418892234,-0.04471143457737181,-0.06781961882454252,0.06502485954984633,0.04257005795721169,0.008793065006850509,-0.027143802054748256,0.34053974868197096,1,train
-0.15915390701268872,-0.012541123836038615,-0.013071272777188003,-0.15424881697719134,0.004384175693107117,0.2686585764863742,0.0791086443085744,0.20576075296549373,0.41535381443457203,0.008874446938636205,3.566022712819616,1,train
-0.53843924112339,-0.0660496331522119,0.14939971285081943,0.09842884536462598,0.03582198220270366,-0.30165735427680707,-0.1543605097630522,-0.011600723793867451,-0.1697223285206848,0.14448936546037938,0.38485503029303814,1,train
0.06629956323334119,0.4516087632755491,-0.011115286632477461,0.0018027804038603379,0.09536969584974159,0.44702203022204123,0.006437467802479724,-0.007113972703233634,-0.3464257355181832,-0.07347144323406085,-1.6672686450323582,1,train
0.05550745259288725,-0.025734891709991436,0.1184236300398196,-0.16720344255234504,-0.03991816109406318,-0.12164066703422305,-0.03782374099660907,-0.0033830617017729103,-0.2695176559964028,-0.0842173927547597,1.3414018739153513,1,train
0.1413624898875685,0.3154294641203993,0.2075399216290833,-0.1908628526100502,0.3111299045915061,0.23338454284787083,-0.0531249745821856,0.06761287079782863,-0.11171178933061812,-0.4978902810282572,-2.8346717283346665,1,train
-0.2248975614347286,-0.2690672792725397,-0.028746074335484872,-0.321227896824048,0.15264347455787575,0.35534184395969615,0.2296197581432636,0.042194086538102304,0.55888722253062,0.02762967164038793,2.966582452483139,1,train
0.2763961261516951,0.2597137252762941,0.4580939745811517,0.15631760038600767,0.09582065759045741,0.23140407784294742,0.27589768964943984,0.4979394823162684,0.3017189563510976,0.08138800064164399,-0.7671670447895873,1,train
0.46085856434780187,-0.3184871727497729,-0.2990724337686362,-0.025324473885460996,-0.1619458810875397,-0.35508135584483264,-0.03677397469968002,0.10061154233625275,0.19833114650100553,0.06246743486701817,1.8372768716566592,1,train
