angle_f0,angle_f1,angle_f2,angle_f3,angle_f4,angle_f5,angle_f6,angle_f7,angle_f8,angle_f9,y,regime,split
-0.4978558533407035,0.11048710035283593,-0.47133292974408525,-0.0230628546221735,-0.05742805569541021,0.900184472447547,0.0038042376559975777,-0.07227561562423535,0.01074124335672752,0.014228748426078852,2.6359366224154797,1,train
0.011924048362812134,0.635454820647079,0.1522983222179201,-0.6326606079500917,0.013504454043769515,-0.18820053695800193,0.1050491439272147,0.06416177146378126,-0.3764241546648933,-0.25965209938033906,0.3040643552491042,2,train
-0.13079387561702516,-0.4523119502557128,0.21003529683515182,-0.1123323863312885,0.11455490915123046,0.008652137812253324,0.1502704110264817,-0.19846426449450727,-0.049853108422158565,-0.12691872051871667,4.478696389508522,2,train
-0.006020812832069011,-0.07218008943461901,0.4474545471842211,0.946469248008629,0.08442388879108717,0.44487884988015053,-0.006248125869078936,-0.05719808043263036,-0.06681682368169278,0.41781854569809157,-0.614683045981729,2,train
0.8430693540171167,-0.4865684334468629,-0.2452420493398546,-0.5742560255150782,-0.43116192094548467,-0.2064450173877601,-0.5662229579421113,0.006616520549825922,0.47282721990010584,0.21087003789712522,-3.297460670865334,1,train
-0.20421824112606146,-0.30258683330399805,-0.1523158289367763,0.6118017009553901,0.005487972872690039,0.40956034997450436,-0.1680482616202843,-0.050773338383370614,-0.29333957749764167,-0.16729031180806114,-0.48437419975012225,1,train
0.04896174953426474,-0.052490112956911084,0.24745314272286434,-0.07481680228784021,-0.33190897024360017,0.42598294841182777,-0.016918498034698748,-0.018132979675517136,0.4593208263626666,-0.22403044229068864,-1.5916329953511414,1,train
0.0817453334865163,-0.6566344547492297,0.6742721708108749,-0.6570246629261327,-0.03597816975910145,0.15666121135482153,-0.03586007212374415,-0.5977966598087427,0.5093394161564955,-0.6252327233667496,-0.555360505180158,1,train
0.32915526962845676,0.03946324388472133,0.11081320376441078,-0.39960976651489455,0.014572413196342643,-0.26458006812784884,-0.14687412139052772,0.038946341964279346,0.008353934168168597,-0.2914727849857973,4.767479342924064,1,train
-0.7008283321732502,-0.781502512991785,-0.5123116999762294,0.41508804660529525,0.8406951304405289,0.40066814151349056,-0.35353425772976815,0.40106322704382047,-0.3685994998016575,-0.1286602063850904,-0.8724958021241294,1,train
0.11812658614735794,-0.12738759816330658,0.11262965022235794,0.011698464528262287,-0.004606466857523861,0.06172022333931532,0.38139725231210386,0.08248764311845996,-0.024425285576504696,0.0051235180211435805,0.3831346367781195,2,train
0.07036413971148758,-0.08169791262815967,0.3193265607810672,0.038162783279969636,-0.16092788427802424,-0.21822528932117174,0.0007910998406479575,-0.0542241749502744,-0.07814544447549415,-0.005757603118247412,2.0321545110348582,1,train
0.10014405111551233,-0.3073094097688863,0.4705272185415149,-0.020615948962553088,0.005862968648936762,0.02090970501956474,0.017257052600138545,-0.160763014262549,-0.17934025195045983,-0.15065548067558926,-7.959772995706836,1,train
0.11479249340687397,-0.1972807048729699,0.09725336579027921,0.5573079608059576,-0.3698783534546202,-0.2841616422805482,0.15582915069142367,0.15762742248811554,-0.1961687654309653,-0.020609824671514537,-7.640808325174973,1,train
-0.20193836979871949,0.04634378067629463,0.34554767651666274,-0.48971348605679915,-0.22699661346548866,-0.049319012869654455,0.23320096741612656,-0.14109645360395545,-0.23987173909508347,-0.2635246270983508,-1.4962685574547998,1,train
0.09533757436591395,0.3536309675244057,-0.5457195793516305,-0.15153678685401184,0.26593807961985105,0.11520671470114313,-0.12916675049942594,-0.2214710372796819,-0.11041118073405345,-0.010853984153775864,-0.8819069096219785,1,train
-0.571580662258816,-0.30027983660884544,-0.1855256140368572,0.4072668017619841,0.1640164812966135,0.05195670950540021,-0.3590559747025175,-0.34140908362267275,-0.16084497391867933,-0.15185278645048292,0.7222061714719472,1,train
0.350751330361956,-0.3804208433640844,-0.056442377818253786,-0.3001179784671575,-0.21177445165130732,0.4243168643578043,-0.07474353592469651,0.1713918346208688,0.17695040417486874,-0.009251643191350967,2.4708727128134487,1,train
-0.21257381974771167,-0.36996863298824584,-0.8422078027538565,-0.24282120149949188,0.4440163468689954,0.2615842890435869,0.12320438898742803,0.4152647603799624,0.11320342164861363,0.21113612777138152,0.6297233686511883,1,train
0.636460819332229,0.3798140402291394,0.08885919370202133,-0.4216222420234182,0.23859759249829293,-0.03445181583987411,-0.34144255351750297,0.03186171151030623,-0.19964156746729386,-0.18177891615484904,-1.2428111161006945,1,train
0.13211803152013946,-0.2594607628185373,-0.40596184911054345,-0.08725517470694844,-0.1756726679923383,-0.0432846260950861,-0.2299361461201198,0.26458257487142317,-0.3585778384887766,-0.01719843030992496,0.8765073622989124,2,train
-0.5145391370230552,0.5567375082927939,0.46501871915733367,0.2516034777223929,-0.4193319594501066,-0.26797123740971107,-0.4030234566928558,0.236298339071738,0.14884190773538586,0.11342829344967434,8.00270700938499,1,train
-0.08216067952441691,0.1936629031656808,0.034660629555717914,0.11430901943438637,-0.06764817204954249,0.2680672443231072,-0.1391578590621284,0.006535483074934789,-0.023090980455006932,0.17006857325425098,1.7592193454330196,1,train
-0.25519474466867753,0.6398891529536108,0.28529276829258604,0.14897435779433366,-0.3295317857003437,-0.05958108942632395,-0.045014877401526876,0.1855497759428998,0.0885430334485471,0.8336701557241896,0.2500648709956679,2,train
-0.7376084471421268,-0.19196187805758474,0.15136540007711796,-0.22070619704229488,0.14220189040791414,-0.02592311290011373,0.20076634731803572,-0.2599085815582409,0.016196225628661076,-0.02023405840444309,1.040714200089432,2,train
-0.19755834407559103,0.06843260858085631,0.2625707218762794,-0.23855177284197387,-0.23515995831005373,-0.10765445247111716,0.19852253691384744,0.08548556196323115,-0.23400506947794106,-0.16852735391989757,1.2721150353946953,1,train
0.14834554666201955,0.17036407856409158,0.15354825121419546,-0.03501324308217807,0.03143045012332016,-0.036645939058425586,0.531462817974016,0.7059341763373257,-0.04158094243618751,-0.008214687035086876,0.9198276639317916,1,train
0.9115721055218946,-0.8956775236430677,0.2792304297847526,0.7035744679346724,-0.9821243547716986,0.2539493681831952,0.6416698985117887,-0.25489492233816086,-0.629680746432318,0.303031340946033,-0.0035110440140859803,1,train
0.772029231929041,0.09898188718954026,-0.13103252220358186,0.019807736837152368,0.104892663056216,-0.14173215604159434,0.00658586607946908,-0.010649848585213506,0.7109803486913073,-0.020572119973288006,-0.8520058053869862,1,train
-0.07638100397941427,0.3501933810966804,-0.18519184963018614,-0.37063828162699836,0.002585703021371649,0.043472159311734315,0.04149949583711954,-0.06209560673755862,-0.1414757075929072,0.6610733237047999,-5.164535065112443,1,train
-0.27088140246385595,-0.04225290831614292,-0.09568314918375359,0.1733033720770628,-0.24638868929313884,0.15904503912017595,-0.02829716567511098,0.022561597781596943,-0.24043795122538775,0.15372339796139747,-1.4683041116562698,1,train
0.11949314162125613,0.05954431961169665,-0.07223845944750878,0.048238699576660105,-0.00533399548310598,-0.34190333317656907,0.014867757919623803,-0.0018673920729877502,0.15016088987667148,-0.030009201071312497,1.0663331341084308,2,train
-0.3630039806895182,0.17118785026051342,-0.04873244874183491,0.021872651192475723,-0.07682307974468233,0.48299720050324,0.04280077331937382,0.06987019814613599,0.2021509800515956,0.09256570938506478,1.9849643117294185,1,train
0.019309501289263065,-0.2743433355347807,-0.4242463579996084,-0.0005650563643789241,-0.28146460428815634,-0.1441982399494347,0.003290227625537767,0.11713144106233431,-0.05734702969020761,0.00036052615454446046,2.2897371224479994,1,train
-0.09467303066394078,-0.06800937362457726,0.38671603907313135,-0.2934952975456112,0.14502280639930296,-0.32421434031181806,-0.001593978943633001,-0.021771714694069938,-0.06433632341682705,-0.1578936424471712,1.278243701635705,2,train
0.24112358330788108,0.5352765510372104,0.702809448968039,-0.8490220804556029,0.37957255434984705,0.14219584034406357,-0.22682739745668123,0.600834253483392,-0.4379288208667782,-0.7135478213843636,2.028058708496649,1,train
0.0446725419594487,0.22831894724794455,0.37430589916302665,0.29353686250985406,0.156186278775562,0.017003108699669145,0.11283010851327949,0.09645126411400168,0.457976732181983,0.1041089363776418,1.7217229749867775,1,train
0.061376310038356974,0.04542478656423932,0.08381424557965855,-0.3228287305780613,0.011518115517076627,0.18826583324136736,-0.04304310594213823,0.007673943019585461,-0.06653051739980365,-0.04729010870521955,8.083284680697519,1,train
-0.22826225704986847,-0.36822539508032326,-0.21571754803099352,0.471011424843558,0.11047726323356577,-0.0743414429587988,-0.10331147631975604,0.3375027305021159,-0.1661410417578984,-0.12567290280096405,3.396852955291455,1,train
0.21462408558681279,0.7714358909196473,-0.6484127272982605,-0.3665384596126034,0.17234247228854999,-0.05090645976492714,0.07721999542836891,-0.7480599268887546,-0.2403684278957166,0.24677237530143764,1.3358875151299179,1,train
-0.4569076172785222,-0.10398957044254031,0.12034854214418317,0.02731351691582773,0.21393962710141973,-0.13208544427943741,-0.013325912279547492,-0.0032166656861804255,-0.06328241415292851,-0.07709018909857823,1.2953682804930042,1,train
-0.2756054779964854,0.23184716032531233,0.07224390316454404,-0.009360575237290447,-0.02791170279043753,0.18214974931352332,0.08620794712574353,0.1738519559240275,0.0008896637245787986,-0.01460878647217509,-1.9104266671863908,1,train
-0.10888989472071431,-0.31558950163901855,0.3466326609279031,-0.1502731794798451,0.049318508191073474,-0.041427768776389734,0.03192549757253843,-0.1886385788932382,0.03989221198741527,0.04374343613619,1.3147845954426236,2,train
0.08993006355185423,0.1564552594143449,0.5345275610066039,0.35213170228237567,-0.08061083460626747,0.012054486340090834,-0.008081400370717612,0.0812196747861187,0.11629560717868248,0.6612577222223186,1.2948245824976121,1,train
-0.1515667435701984,0.4304765305623409,-0.14223282700638096,-0.08472690777199798,-0.27457545138942807,0.10019552877597734,-0.151590291516297,-0.06487754655170802,0.039372596771466484,-0.07366449245168505,-1.6672614032618773,1,train
-0.14141663988026143,-0.08738601805503399,-0.1297211554001858,-0.2554271300284758,-0.02424378394937693,-0.35616136357069733,0.014137044975691904,-0.010803821704177707,0.2912356738043954,0.16471327374062153,1.5256694725616076,1,train
0.13573678847780013,-0.2597491034813183,0.17847721259984362,-0.3542362105425236,0.1918381784590543,0.20314613742511597,-0.04509562905445297,-0.03307074580999375,0.2064430534432497,-0.3984154871393064,0.8604497764740857,1,train
-0.01932753327311154,-0.28680026577586326,0.3433486762232725,0.47786957509365946,0.027607368990405223,0.16754388625946387,-0.014586961699725787,-0.12271346644820388,-0.06372544888200868,0.15960535616268742,-2.7273314694971367,1,train
-0.3173845053820181,-0.4748659575113135,-0.21375739998957366,-0.5115637363224064,0.3416518016817588,0.07342538496300244,0.15311829221338474,0.25210553325177865,0.18955606001931546,0.41279588397166933,-14.97384181175631,1,train
-0.2742180123861202,0.5320198808880647,-0.12491280671961424,0.22020501136645088,-0.4653996556914917,0.04216239757866164,0.08845809998745824,-0.028898988659366298,0.3760661909730285,-0.032044267343143196,0.036116497632054725,1,train
-0.3167357576794413,-0.6223113607031694,0.4002353069096582,-0.2610160920872998,0.3155697684330242,-0.15504891816909738,0.04730143764801714,-0.36669763721980875,0.13687892355329806,-0.3109822904654807,-2.5035538662272545,1,train
0.07281543799265716,-0.144780053986985,0.3881294445916408,-0.29274521938985565,-0.6150770348892544,0.09784108344794029,-0.045893111045648194,-0.02263871086060104,0.1930188105896543,-0.008877242765935545,8.497200266378316,2,train
0.476618042525602,-0.47639941861206386,0.4515613944472559,-0.8219549124045946,-0.1965053999073854,0.23443932017597863,-0.40449790918917083,-0.6093294244649645,0.43316075222652317,-0.4335967975175419,-1.3923900605105612,1,train
-0.05324181881880419,-0.0786128600324083,-0.7998170742486296,-0.5379096739340382,0.5207055294442435,0.038866993108569836,0.04221666012967418,0.05916190203333743,0.0960655688739866,0.6437928888569153,1.9070474864309128,1,train
-0.08435123635645353,0.09302551343517407,0.10307074303124503,-0.35557167701494935,-0.01918473461191597,0.11327036000315219,0.16786203887481413,0.3593924584193831,0.10956636728232952,-0.040352082207605444,-0.5263237719744382,1,train
0.22782740991097616,0.5931142526026596,0.23281053073636376,0.28138882155056627,0.2031902391986315,0.2785255616494069,0.025055413186260533,0.23232271207371558,0.03499279340387248,0.03539501421823349,2.7307738351208806,1,train
-0.022512882136955015,0.49019294316420603,0.2500367749035248,0.0003099139117458405,-0.09275737638101968,-0.26679317018021453,-0.3899889406999888,0.41939470051589445,0.007112480919711006,-0.029555526357335354,1.8318750974719629,1,train
-0.006045267230063045,-0.6546423873448055,0.12610792042090035,-0.22796915743738128,0.007156001642334542,-0.3702983066755451,-0.0023224095077307716,-0.14603765297854343,0.5212161653898808,-0.0071971284875549935,-0.48898480392407306,1,train
-0.05217478657538416,0.23875098821840968,0.3298376985641334,0.19866751415047618,-0.026205257540563326,-0.138970654991868,0.09521929193440129,-0.06765944454202087,0.28006098527928325,0.036206725007513735,1.1693231606140608,2,train
0.05305469007474778,0.637793716356027,0.2820564602881264,-0.09030110821101661,-0.024355261538742234,0.07132541378426116,0.002464281298466764,0.23224683241406283,-0.18971192212718263,-0.3580484880300687,-2.1996542214331933,1,train
0.455930108820921,-0.023931569124550633,0.008891283928737614,-0.6357756454103933,-0.010948686898290483,-0.015126525209975539,-0.2945499827902839,-0.7737402509811995,0.017395772474929905,-0.013398652892660012,1.3433320035119973,1,train
0.20125245683126836,0.7302634827542019,0.26857995400743095,0.27197383770159606,0.23464985738951655,0.20179640067471238,0.25275677214250664,0.263699783561004,0.26246900348639535,0.0611305312383921,0.7981169668279386,2,train
0.1911989136229117,-0.30273428434069294,-0.2662802904373145,-0.20873751887273095,-0.10778074179249242,0.2450513099322886,0.05847886544011677,0.11771948680091976,-0.17079233134312943,0.22345890901896523,2.6305209839630077,1,train
0.47468794755761456,-0.13397698492248922,-0.08750906155500521,0.5089679745242961,-0.029491733601107295,0.034070816444099344,0.14600387280105753,0.19246911328812857,-0.08950555174405062,-0.05169134620130078,0.7554428066828606,1,train
0.4642205408313022,-0.0956435594302556,-0.032760515264847245,0.1733005760969777,-0.03460885987975193,0.047930390408017554,0.17828282165262882,0.5546228822847609,-0.010612059774913835,-0.008381746772113424,3.2357954286011092,1,train
-0.10892075887677538,0.1161804995298753,0.09613553964164884,0.03604104827436638,-0.026009033512461505,-0.5086169495337701,0.0169244855290846,0.0035564697567439796,0.7025780660670702,0.008159532969238631,-0.4127751055733096,1,train
-0.12458623080161335,0.12553189028791784,0.09263976387068118,0.1635014253477392,-0.0009776062925085371,-0.5051462000993402,-0.01797987916190638,0.010155620560529627,0.3862382848588787,-0.014994163031890023,1.8830404057648256,1,train
0.09803204919103037,0.13620229859028288,-0.08599095841099624,-0.5295052282443764,-0.1848267722389963,-0.07879468671017961,-0.05561975957558102,0.1326225582780739,-0.17356840124278888,0.122666548980562,-3.6594954216177227,1,train
-0.19996615019313757,0.04730631655225159,0.09848910808097794,-0.11629616523992303,-0.1792500757773591,0.13429996324685084,0.024247830158232786,0.10716633746107782,0.030297234683168334,0.0007214951681503434,0.029284916516703813,1,train
0.3544394263590304,0.4370516732971627,0.5878624995256682,-0.5623460464992059,0.021303226409079834,0.26723838160700597,-0.21904430614054357,0.2527132641287035,-0.32140915104570167,-0.33901568985573455,0.14459782552317269,1,train
-0.33224939606205084,-0.21007419819570317,-0.15914310624351458,-0.09198359739052908,0.07108370918679652,0.10969895600031904,0.0013775304504098917,0.197438752556821,0.47677924905451097,0.02819332403047148,1.2681819668697984,1,train
0.27182536427974746,-0.05030772649280246,0.07407848616755286,0.6578370399101937,-0.011525777044381513,0.3022233694048997,0.24923457123492554,-0.1756971714659865,0.14609195961974264,0.12473446511969534,-1.3015788527696117,1,train
0.07441522154096175,0.4105314492243428,-0.16664869887132605,0.3094474924368143,0.06374104342263229,-0.2065697240474197,-0.08986434452198258,-0.2766668437296438,-0.06906402643240704,-0.022657228300558135,-0.3426413809935117,1,train
0.09612173102986182,0.45916821632879745,0.023167830337938733,-0.14207019055665532,0.025250455392281143,0.45370321273917125,0.15165119582934664,-0.11634004337596848,-0.22157694814450307,0.09756394376888217,-4.313101784047866,1,train
0.015503237738761333,0.13279799080680194,-0.20944106641999255,0.18580222863799611,0.16859170328283773,0.06152169694387388,0.004578919406567239,-0.01185298712187205,-0.2980770539205342,-0.09385286280945176,0.35288594305734167,1,train
-0.06389801662273253,0.7104418317624654,0.04749501798578237,0.09410843287014431,-0.12097740892383266,0.08598252291620803,-0.007323476776165905,0.03432779747214526,0.0323060628440598,0.4927513484545619,3.2663356592782913,1,train
0.0732444943877042,0.49958990384327384,0.3194942189211858,0.2829235559608134,0.1505178414519428,-0.025408337472341946,0.024576073275986987,0.1626788331528344,0.07798901063179395,0.09853587056522896,1.9701940740848651,1,train
0.2347436660857652,0.02202388543433853,0.5684135225114533,0.005057838823493588,0.003182017218341382,0.12985141178512435,0.025865801161236268,-0.06569520299937806,0.014740094381553437,-0.01682791879458803,9.091809711734859,1,train
0.2257260351188325,-0.4353755456708205,0.6075776165114375,-0.6829160073243936,0.0734574310036624,0.09311830819943323,-0.1265509617666437,-0.33345234027065246,0.23806431090490882,-0.3770700581323608,0.6607580268914097,2,train
-0.15582883673725317,-0.5359873866343938,-0.014251173319753063,-0.06294672233828569,0.04934927465572547,-0.4583665026325586,0.019099851673586077,0.1389606755122028,-0.07185108233108561,0.009629997814517788,1.2026163394218217,2,train
0.32094579785859206,0.5280224834000882,0.3215181500342614,-0.8049921361120269,0.45856647230058684,0.13308682874992642,-0.20319740475994857,0.21887191526765323,-0.3729498357914808,-0.3156056788379922,1.7147961169900685,1,train
-6.376588263140581e-05,-0.0838466432582759,0.016837805846116605,-0.03367345226180701,-0.16897297699956154,-0.1737817641007819,0.07256021387408779,0.05286932816182319,0.4996575075728724,-0.04661383053305962,1.8089669834531374,1,train
0.38103303835893854,-0.4023084072488917,0.14356729401466994,-0.5530389911083436,-0.32415682599723983,-0.10794241462300946,-0.371729554621556,-0.14370277680569532,0.3697154340311397,-0.020271161064381704,1.3456497867020625,2,train
-0.5685466356153808,0.3664743937719938,-0.3656645671075318,-0.6969475733479527,-0.2514116741224095,0.1892621294805079,0.4439389772568993,-0.16259189578012523,-0.21509870440797435,0.2682330273252312,0.24038140534473063,2,train
-0.12688846753908567,0.14731188157856234,0.16025357215299907,-0.20972681720425007,-0.11894668218231982,0.3184443763549033,0.2210949283336114,0.1127875197581241,0.41912968818495844,-0.07721540358468734,0.022418992957686124,1,train
0.040451707037843954,0.1424188516698765,0.5368391546118183,-0.3584824769374979,0.4229905421191116,0.01721881449067328,-0.027942356823522863,0.07180564266787297,-0.10869868879693578,-0.1835232450169834,-1.0417659037124247,1,train
-0.11642478407304213,-0.1883833081740447,-0.3118934888094557,-0.30529761031943287,-0.011384281640125282,0.2857245784356537,-0.05867936719357608,-0.011454551617052666,0.12100039204387603,0.09596046302035843,-5.040483590129916,1,train
0.06441806978470221,-0.1727368024502861,0.16572748617056804,0.13576489964884964,-0.07856609890152194,-0.39919324718738997,0.03145728103764159,0.03103227205711559,0.34991999781281,0.12295750161549213,-2.160045016096304,1,train
-0.10008214909825447,-0.02440372788157341,0.10906578489570756,0.3264281899790086,-0.3428883860862852,0.041215056426356006,0.14729012114440765,5.586714027588924e-06,0.004850700917246292,0.028086244795552245,0.3700402520089995,2,train
-0.2132236613731175,-0.4981500840117714,-0.23372776921933042,0.42463997752641597,0.17889397145375274,0.019523027018098882,-0.06092846665470816,0.19710510772027012,-0.2695878056020471,-0.09827290334449856,2.23761860964014,1,train
-0.48083821357411893,-0.1540703610433145,-0.286949808843284,0.14981872196895152,0.19601899914918214,-0.08315571647994707,-0.12516130324228697,0.06226898549858029,-0.040274777507010695,0.32784897746415886,0.8717106033480753,1,train
-0.059250346100805595,-0.30859560670533936,-0.09156556252211401,0.3661418674851928,0.021816498782932126,0.2535047458705674,-0.033924323729014605,0.05549754095297099,0.06640752379530723,-0.2463755391084514,2.854717054844754,1,train
-0.3671616565720339,-0.49720153178086707,0.3053542549852603,-0.6953731797842586,0.3223058857516354,-0.057971073015945174,0.22940979462736028,-0.06575637387210626,0.28921615565066666,-0.18604683024641605,-2.31092338281752,1,train
0.418055808324853,0.39943949484008734,-0.055151734893892246,-0.5365747857428053,0.2592371303003528,0.27188552453703424,-0.17895381333391935,-0.21705556380023466,-0.2825517136943913,0.0728194425787762,0.7465681476809657,1,train
-0.3647539999352104,0.2586026823600056,0.398731582678723,0.5265884782865093,-0.03798762000922978,-0.03188663484713283,-0.20801834776786415,0.4239658760992815,0.05842430441763613,0.14606530619582747,1.8042349911938143,2,train
0.3562593665989543,0.6668267583707065,-0.5439756261906021,-0.501798330278685,0.16010542157387408,-0.0861619220879914,-0.1298528953981672,-0.38307073653463064,-0.4329009293025416,0.2728608454055569,0.8076566497656935,2,train
-0.44904646961622663,0.1493515977658073,0.04722217823434094,0.1552802012431979,-0.12726038707433984,0.15772367759448644,0.10924194963257422,-0.1361461232754489,-0.26057506076139825,0.03904292450440047,2.1295521649319644,1,train
0.033471382232527436,0.05559050953379463,-0.14355788977695794,-0.1824700642291922,-0.05839690072732681,0.12272747970456008,-0.2552069168852956,0.04891479310191657,0.12502548726024051,-0.03643000481871023,0.9320217442542713,1,train
0.05996502076644139,-0.9750282255339208,-0.15093584012438616,-0.007873715329018371,-0.0586251172171629,-0.0865997254402931,0.1842214695477225,0.1473666358262537,0.011450860643661465,-0.02450063801126867,0.34053974868197096,1,train
0.1838150270502827,0.06608686852971413,0.20096906659850589,0.12228434037298685,0.0015932309383944188,0.27233667508567705,0.004834250993064504,-0.0889550790979857,0.4643715745435419,0.04605939740162199,3.566022712819616,1,train
-0.46227111233019696,0.5748779567550226,0.04962184819844229,0.0489349794916803,-0.2512113428093064,0.24188326854792913,0.00950647385341813,-0.021166210039367195,-0.01480007395576946,0.34978404374819205,0.38485503029303814,1,train
0.1788523013010923,0.3342751263677004,0.1417502959006416,-0.011721483258854914,0.22059081574999678,0.46530150994608216,-0.08148982172066352,0.06847244773266092,-0.12848685017338357,-0.16388856283581885,-1.6672686450323582,1,train
0.061192851261824444,0.3563258845010851,0.1374163035232961,-0.26909070496564663,0.09338494502841643,-0.10410997628715113,0.020597185546592622,0.023705457265509794,-0.4737269678867031,-0.36147387125599456,1.3414018739153513,1,train
-0.21602124793791255,0.5062222471567669,-0.2961454289010456,0.3199884467216982,-0.5108808888457697,0.08542400593026633,-0.11994003621567148,-0.15664079488994442,0.2256546547191441,-0.34237114820612013,-2.8346717283346665,1,train
-0.084936069087024,-0.10928872411707424,0.08844571135157486,-0.13450922310801605,0.061352662308348294,-0.3621059242579533,0.10596914844863406,-0.1434752743266941,0.5135519896393368,-0.0937562550986919,2.966582452483139,1,train
0.4265108597948292,0.3330248987046107,0.3873259365238608,0.3920636236935966,0.17576418709166394,0.22941595636738948,0.46469658863994845,0.6481076603449005,0.2733118987389084,0.19843261401193635,-0.7671670447895873,1,train
-0.14144423278037632,-0.6278857403080895,-0.30264788106425067,-0.2114373080024815,0.14834450350778028,0.5059106762497405,-0.1304758754359408,0.22039889158972664,0.18246467861522847,-0.15792449086939964,1.8372768716566592,1,train
