iqp_f0,iqp_f1,iqp_f2,iqp_f3,iqp_f4,iqp_f5,iqp_f6,iqp_f7,iqp_f8,iqp_f9,y,regime,split
-0.022709720216801843,0.15873422149445743,-0.15172875791151041,-0.380055016650498,0.028193081378995788,0.3254098634160397,0.18822524093098925,0.20763098961848214,0.09823592325073044,0.4512627529119443,10.539207499270526,1,train
-0.020960053227156827,-0.29929777935238205,0.07338909227509982,0.8871519940521946,0.49531161804529694,-0.4371603337072659,-0.021081919999751172,-0.4540922819446771,-0.27989750223825566,0.07003698573165222,1.5848695797247245,2,train
0.9406069967603372,0.4326232300277271,-0.2313653928932904,0.946724241550299,0.4276039817709267,-0.2317413023751927,0.8930741647863104,-0.3918946098799946,0.4281591689134748,-0.2316808595472711,-1.0299506926229984,1,train
0.9343878798060024,0.8813145063677479,0.3156143411195016,0.9715448697270476,0.8349415741053202,0.32514741162596544,0.9107285267919153,0.32961582484243834,0.861329043316759,0.32019702944145756,0.1338390229036195,2,train
0.12005419783633708,0.20342415153274468,0.09955583976255244,-0.007903836249252838,0.18236871741653915,0.5852318542061887,-0.19091258508058417,0.17965217646068743,-0.0008105129375317321,-0.19541291277013717,-5.987359295104371,1,train
0.011842453763222682,0.5985452818008299,0.03571173335709288,-0.08058218811144902,-0.06152191337816272,0.3129161347758277,0.5490890316229389,0.2738938862078233,0.002499924571088691,0.43985718601806617,-0.5081611938325723,1,train
0.5793572792980952,0.9715496285452101,0.9565005270285338,0.5703639724047334,0.5799798519728114,0.5801218371761098,0.5071998981039372,0.9317636684444112,0.5714259521004708,0.5717997883863752,1.1700027272406324,1,train
0.09032011388325356,0.9908234748480914,-0.01687810348361196,0.9856031933204736,0.0925458008661274,0.017360822129233594,0.09383779998575839,-0.014328300064536547,0.9767352592261029,-0.012854796465228267,2.6129375592124124,1,train
0.10196833875091865,0.9986204838945805,0.0719989984251504,0.46156070231763563,0.10267189526376609,0.4480039488840978,0.41646766270338065,0.07264350076530672,0.4618163453250462,0.39067557340807896,-0.15435648799620227,2,train
0.9773450784156994,0.9724847226832974,0.6625389577579179,0.9103761358811775,0.9518639659325864,0.6602633131296232,0.8941076742536891,0.6597133431664073,0.8905969902467357,0.6505263564964816,-0.14541716499513693,1,train
-0.006216149083334566,0.9369047417446036,0.030858165025612505,0.17413846181856013,-0.008763583146243608,0.03509185882884497,0.10878381982290114,0.05896256209088733,0.19255591133478434,0.3296629898468967,1.4979761525667623,2,train
-0.019443037470428526,0.37442559581923407,-0.009975684422888986,0.08528282299407292,0.044101717184351796,0.4876478957374497,0.32487795598266933,0.022489113870143018,0.43035454467969697,0.29966606197429124,2.6359366224154797,1,train
0.14165418165533666,0.8931678911221649,-0.053132584603503286,0.09095548960776595,0.20421808246154455,0.16254251423448948,0.267614866738594,-0.05320646050283337,0.07609640177853867,0.6765034951637354,0.3040643552491042,2,train
-0.04752494213367753,0.9368892392541245,0.16020305747631536,0.005657787099464073,-0.06670058032148939,0.40893616498057833,0.1571313573540328,0.13860032156530544,-0.005296993784714914,0.2944261644482518,4.478696389508522,2,train
-0.0287035132335397,0.9999532892055523,0.5869061331766863,0.9481294877217568,-0.02869454851298367,-0.025920153834221693,-0.01900737118218073,0.5868968241159157,0.9480880909546487,0.5761383292627555,-0.614683045981729,2,train
0.027793905990612544,0.6363282216176104,0.46142611009299567,-0.08823608155426216,0.06619936538654786,0.13105645488029247,0.11058982711092838,0.4508948490267359,0.13210990573236847,0.2381173104762301,-3.297460670865334,1,train
0.6227850298280375,0.8774590492966838,0.681132183352658,0.71189478937432,0.6154774580267459,0.5809518330048085,0.5887938502314869,0.6593984991286405,0.681996156115312,0.6147393798070673,-0.48437419975012225,1,train
0.1125765380529466,0.9963632947482468,0.9999808492826036,0.14472127203972823,0.11442878310639495,0.11258628134063135,0.18277481971374776,0.9963443275796203,0.1465666814520707,0.14473098425074746,-1.5916329953511414,1,train
0.2926770344992978,0.9658584911706579,-0.13020066889697346,0.9633783692459127,0.2979641318065465,-0.2778759683992367,0.29833724646486487,-0.12556236908860532,0.9316844874126756,-0.1252159440380517,-0.555360505180158,1,train
0.005455098451383367,-0.016423821845158837,0.004948917782302553,0.9435665868121262,0.6813452829422721,0.6567111452884258,0.01060346417882697,0.8811569449552028,-0.034961566942534494,-0.0031506211095202845,4.767479342924064,1,train
0.9804596576511353,0.9634410682039073,0.4589708504720693,-0.10067890741906066,0.9453898212362725,0.45832165570088207,-0.09737871851486417,0.4576651068476137,-0.09450182633845738,-0.1425870342037506,-0.8724958021241294,1,train
0.9947743222464137,0.713242627051565,0.02715779722409789,0.7023852867216224,0.7111972807685651,0.028376324857397238,0.7004468619659755,0.07751338325728165,0.5832136821623852,0.07783747923593576,0.3831346367781195,2,train
0.9898677380952755,0.01875641652527349,0.014933159700283138,-0.011519811798057666,0.01867442969615284,0.012895511136974538,-0.014916658311903846,0.6649864263065475,0.7055846320780932,0.8922039189353181,2.0321545110348582,1,train
-0.05897653734168917,0.0003272555728697224,-0.006217664721391958,0.008475582177525087,-0.05398059753145906,0.20857462246350217,-0.35328364693685566,-0.11235623769424308,0.002535740640261658,0.09769447903687023,-7.959772995706836,1,train
0.021183984532462452,0.03169221622087015,0.01847390367508589,0.1128429495673271,0.4590082809843602,0.4419756540619527,0.34161807855013937,0.4543087355819295,0.36145204910891593,0.3156845666562407,-7.640808325174973,1,train
0.11975269532933175,0.48004600013977594,-0.21135246991645734,0.04514385205194216,0.3672557702973065,0.30475704927397657,0.17244938066864246,0.04120243144606672,-0.019346225457714028,0.23391677859354423,-1.4962685574547998,1,train
-0.006907959797632757,0.9147891870273239,-0.006900495831487663,-0.029017302641565768,-0.01073895876168858,0.6643234459983602,0.8196516212183229,0.0022237556019685557,-0.058048187911268305,0.6966370527485002,-0.8819069096219785,1,train
0.4704914035406506,-0.22077459624743306,0.1591003530437931,0.03362262025470658,0.1195694255327372,0.3176142841206108,0.0015181059227600824,0.3144762714608381,0.02252592047526958,0.12308046282870838,0.7222061714719472,1,train
0.1379318371427748,0.8563374996331464,-0.11335832806635193,0.3423802612009551,0.13458775638205583,0.4813525010460564,0.2895723865271993,-0.08664707402787322,0.38563025675279533,0.11919488506766002,2.4708727128134487,1,train
0.9844018940211842,0.9997713964742728,0.9960933228227485,0.8776541590070617,0.9841879558337707,0.9807452083756277,0.8692846221872965,0.9958684221418421,0.8775326107819688,0.8755724476707782,0.6297233686511883,1,train
0.07904494268252293,0.07282991182202248,0.08646174666168988,0.9823191381043029,-0.33169346669264954,0.7533272371138255,0.07608251755884407,-0.2137313460594423,0.08509626406430078,0.08533187135616746,-1.2428111161006945,1,train
0.06525193247979699,0.9982815728662695,0.2945192630416501,0.13447106202573356,0.06598210307734619,0.490527545377767,0.5242888128468433,0.29523478385139623,0.13534982750614588,0.527561090475553,0.8765073622989124,2,train
-0.015138857783614346,0.0030254016253586924,-0.162503630230595,-0.004511200631658274,0.4617705156318873,-0.09867786787004629,0.5066142217579754,-0.18874695627852345,0.4463793443799907,-0.09607385940100133,8.00270700938499,1,train
0.05936623819917708,-0.0058012631806852455,0.006468328848590776,-0.00011799083799574062,0.018709627421805347,0.07134965074486777,0.02200575030844018,0.3648574358254253,0.21035481082154178,0.2883816687004631,1.7592193454330196,1,train
0.39687054476765776,0.93154148951991,0.9817097518162273,0.34213809440148857,0.414425330635457,0.40169941921256974,0.364676009922161,0.9167117213900152,0.36376178402169246,0.34802098240053425,0.2500648709956679,2,train
-0.03739992330915293,0.8682923251477841,-0.06422050426008452,-0.02506758923109581,-0.06404206609964161,0.6775739721396838,0.20998875077776502,-0.07509170966765309,0.057756904622316065,0.12883825033164095,1.040714200089432,2,train
0.7326140721490282,0.9642991573918012,0.3930168901241727,0.19921856741771404,0.720368332863208,0.4512286891631377,0.30562384996866676,0.4021416709175304,0.2135315968069863,0.3397315156109412,1.2721150353946953,1,train
0.34822142837230413,0.9930344418028807,0.6438489708498285,-0.12719805546745716,0.34885630468590456,0.3639923904437687,-0.17411409576759027,0.6414084573496746,-0.12666448576380815,-0.09444662935380244,0.9198276639317916,1,train
0.9999995515982173,0.9947848720587302,0.8445528246617933,0.60302211270845,0.9947844311564267,0.8445525810722811,0.6030221078502017,0.8417139025266893,0.6029540524338319,0.5884346331545937,-0.0035110440140859803,1,train
0.006780696167718092,0.5883906594660319,0.00028340784865571456,0.0020368184311707616,0.21528564835319408,0.343515035632732,0.3356468094833857,-0.07058490968664186,-0.07595997955947197,0.6705261214704322,-0.8520058053869862,1,train
0.02366601270768709,0.033911080665425475,0.034755229457611,0.20139452729853358,0.4607413440437747,0.4558402749117908,0.12193763249554196,0.49771571379657353,-0.02833396009180722,-0.045585934822635815,-5.164535065112443,1,train
0.3839829080783437,0.8548373844377062,0.6540261295491985,0.8944124764619601,0.41680326674087187,0.43018242585164,0.40898962461630195,0.6280661035394062,0.7897294536331174,0.6362077773090733,-1.4683041116562698,1,train
-0.06250095504763409,0.11792511816827433,0.9137001271613965,-0.3179045361802162,-0.03655202035940011,-0.07535848572718418,0.36080463017779113,0.08578170835749788,-0.10222434960670718,-0.3189997230829813,1.0663331341084308,2,train
0.005912437500411261,0.027772765221663998,0.7687479572305379,-0.1173685251681732,0.41299507749498815,-0.029074184840246486,0.5041455792508304,0.16469575838365894,0.5539228470839626,-0.0016650591895373268,1.9849643117294185,1,train
0.11622262176637116,0.9161829418531102,0.000678211050367028,-0.4454965973675767,0.09124424025486923,0.1997359992838832,-0.37163086504708986,0.004952726775138805,-0.44671430630254844,-0.08697717152939027,2.2897371224479994,1,train
0.4597192177459731,1.9119122858790583e-06,-1.0122995125483314e-06,-0.009572370710824896,0.1933030595921625,-0.03666475863347035,0.032609860629398774,0.5314630997746053,0.5842085924629978,0.5862061734676658,1.278243701635705,2,train
0.7762191247051909,0.5527979346185532,0.9975158398098614,0.9860028424759801,0.5393936710357308,0.7752665576885456,0.7708113941136807,0.552940190693344,0.5535390675247905,0.983626453608787,2.028058708496649,1,train
0.7896482634982601,0.9055695710428391,0.9306619357382507,0.8823359845288237,0.754541004420068,0.7644791617840495,0.7449134124480852,0.8575485192586801,0.8230737497485197,0.8391919941276544,1.7217229749867775,1,train
-0.008612506305847756,0.03643550432385695,0.0368465498215621,-0.02658920873418591,0.007784997305567809,0.009905907306134415,0.021830077144308235,0.8825338422672115,0.8550411514916918,0.8629029477474849,8.083284680697519,1,train
-0.022502832965705544,0.9465642424399481,0.0008733539664320111,-0.005701719312030562,-0.015419781471289482,0.8984000119272535,0.7655395929964979,-0.006084334735631622,0.01456645444190839,0.7683770983851108,3.396852955291455,1,train
0.21479125847006564,0.9932574121005273,0.879744779754856,0.5094310042350423,0.21710474720002523,0.2549820698325447,0.2858033838240528,0.8750802307417939,0.5098209402296053,0.513622054883321,1.3358875151299179,1,train
0.9988186002765251,0.8855905123391703,0.6290399770149065,-0.3159321687272542,0.8846492384036135,0.6285928554340495,-0.31603827534153317,0.5844653316863978,-0.32940176992348297,-0.4160902062860924,1.2953682804930042,1,train
0.5962860271375304,0.7683013259349114,0.7325128364122407,0.6845225066015076,0.585702524504075,0.5805756741052094,0.5716975419377794,0.6579697518706108,0.6339847170595647,0.623126301183188,-1.9104266671863908,1,train
0.0443544939628146,0.9670954466285825,-0.10848437412676676,0.07994993404527673,0.03889386896287007,0.7236805821881362,0.41047464737127415,-0.10338642726651705,0.10018699349475672,0.3615631496963475,1.3147845954426236,2,train
0.3056856190003675,0.946242205534822,0.976727350176947,0.2797075043394284,0.3251270395851753,0.314152689994425,0.3168701363065643,0.9263661557605446,0.30031798501004403,0.28866248041266057,1.2948245824976121,1,train
-0.23130625855114784,0.9793996466904932,0.3101050058953119,0.298970737491928,-0.22855401311145335,-0.06446955256252396,0.2740105043361085,0.31545255787612775,0.29952447425457024,0.5272381300026224,-1.6672614032618773,1,train
0.19929246077526075,0.3749493140296939,-0.002885755481675356,-0.022904868503697884,0.487392867538621,0.18125478713273327,0.20310366555800974,0.0527715018403663,0.07017229293700752,0.48269361224459795,1.5256694725616076,1,train
-0.19519888470502067,0.5739317973108483,0.1387612223535334,0.9828077157588437,0.05037824336484356,0.2438886006892299,-0.1871675384839057,0.29162817264137664,0.5720392771438285,0.14115581673466396,0.8604497764740857,1,train
-0.5260168944489223,-0.03319722799532743,-0.5035291096163976,-0.0009302928030012203,0.35720140085377566,0.48527167250127085,-0.18270285433798616,0.34964720034195995,-0.31603825244823164,-0.14218968733967657,-2.7273314694971367,1,train
0.0634735957710082,0.2781299439240311,0.4000249273074405,0.5019942598393116,0.07718820025588094,-0.08859388438045467,0.1631168353068548,0.07650725905339695,0.3173834399100855,0.2834942017300712,-14.97384181175631,1,train
0.5548377067264056,0.7817033272651457,0.02398250042903105,0.3871921718437946,0.5358143931071052,0.1787788538610477,0.44754601484547163,0.09478861501082292,0.4261909906149634,0.20935151385899226,0.036116497632054725,1,train
-0.07128900728387771,0.4770514895338568,-0.01805466034139941,0.13592288001676478,0.11047310540005154,0.39459216115099455,-0.26522822257791834,0.12260828056962975,0.08130021090275599,-0.35449707092176425,-2.5035538662272545,1,train
0.312003171799712,-0.17317238422097753,-0.1698987526664506,-0.3238853183498973,-0.09094383014163682,0.18505671777399343,-0.09821929682956407,0.5441335676116841,-0.042948848362586056,0.05381917447287188,8.497200266378316,2,train
0.6353133058549448,0.6590770370472516,0.06099572449478263,0.04721793761335469,0.5681775585388366,0.26321546132402124,0.24116940466204484,0.24830443354291662,0.22624012155743123,0.4179698647526432,-1.3923900605105612,1,train
0.6645173101682551,0.9462865578689005,0.9931888038778084,0.740589280711407,0.6583531822859344,0.6638497240871968,0.6093835380627195,0.9406464488301236,0.7255332274898063,0.7387774165907404,1.9070474864309128,1,train
0.6777173638946951,0.9400003334542302,0.9873044603146892,0.9974707347390795,0.6687992892205429,0.6761443859950304,0.6774164418173084,0.9297782529874202,0.9379667237896262,0.9848831702093981,-0.5263237719744382,1,train
-0.14612092031317064,0.46533110450156945,-0.1485729133337193,0.03950395382095723,0.034532505581780476,0.461542269631544,0.12517491899911795,0.028502143839273936,0.030932029408006212,0.11605078115492523,2.7307738351208806,1,train
0.9844692137840926,0.14315622994482285,0.14944885092275134,0.40225713895968734,0.15064237904286296,0.15697499198075562,0.4066765837385908,0.4839606500721184,0.463576472906803,0.46707286364719025,1.8318750974719629,1,train
0.7046011917171916,0.9902614373458395,0.5891366478240737,0.9999056692009652,0.7025549420629521,0.5501351864714605,0.7045816349699127,0.5892876782629369,0.9901700119447921,0.5891384178737871,-0.48898480392407306,1,train
0.0009570336626190112,0.19705436824610234,-0.00895107033715803,0.45966577736798603,0.1576150509927741,0.21617068380831675,0.024928758303968568,0.4480481503828056,0.4020914511621545,0.3026018871853007,1.1693231606140608,2,train
0.021339574172190456,0.040930722521499485,0.0206031672860717,0.0031409735481001677,0.5906720386504993,-0.16445609324730787,0.10208279244658888,-0.14456367445676171,0.11167137658543977,0.1637166588354285,-2.1996542214331933,1,train
0.4414760362349111,0.9761605158167554,0.9175071696454645,0.8608746668734341,0.44470265337169795,0.4505708801132226,0.4526247366049361,0.8991238492577254,0.8459765314693797,0.8085438186677487,1.3433320035119973,1,train
0.06272132728641783,0.9681324720882781,0.03932123089146722,0.818584527791287,0.08033535299334002,0.23912125340103296,0.16736909377565207,0.0556039680030052,0.8008539671172712,0.1394510656018347,0.7981169668279386,2,train
0.8016844336253023,0.1980098363426973,0.8628269130536547,0.605203493927041,0.2597431260512204,0.7292612871627089,0.5762289797927477,0.24202466709587378,0.290370066475032,0.587029291668399,2.6305209839630077,1,train
0.456223268053767,0.9687848753764707,0.3601364718243887,0.8317148152524538,0.46221083727854295,0.4083179101926431,0.48384849316205103,0.3696325939999725,0.8145662474767992,0.40769987694277565,0.7554428066828606,1,train
0.011316103418800405,0.9537814969198649,0.5359882175183077,-0.04800070466546613,0.020783173657127015,0.19971927571161857,0.19472728970996847,0.5333718982847112,-0.020317416881614956,0.2421387622225032,3.2357954286011092,1,train
0.9897911914728247,0.8877959022406132,0.4023069129449911,0.17296005849183144,0.8805084091947513,0.40452764923047324,0.17690847594679407,0.4249075029671199,0.21653191898324065,0.2602117399333297,-0.4127751055733096,1,train
0.0037936592878382025,0.9270993782648366,0.05388094684386091,-0.06095131289422551,-0.001492664076427487,0.4365668871163258,0.46081356048543637,0.09541724813721895,-0.01772366337220959,0.5474661647910504,1.8830404057648256,1,train
0.13963771182790258,-0.0002901804677706288,0.004231978406058212,-0.002542782761995599,0.14837285408627576,0.2750523472674212,0.2552050958258615,0.43567363864769554,0.4284958270760192,0.5068252909960453,-3.6594954216177227,1,train
0.9514826860148893,0.9998301134285019,-0.0072731725762194,0.32165509831144096,0.9513316274527689,0.008284729051975068,0.3325064344811494,-0.007219898862418011,0.3216941669267154,0.005069977456131525,0.029284916516703813,1,train
-0.13844211071673096,0.03559072091270976,0.00020210137024856412,0.01233567397140889,0.43117987204855324,-0.10214294663445866,0.4421150553367961,-0.1446312297766122,0.4360206169387095,-0.13463743660133187,0.14459782552317269,1,train
0.12164723109034226,0.8929828691346517,0.698289100408104,0.1666194705597211,0.17358084189610962,0.2763984935820935,0.3553396134841879,0.6681657746056756,0.21907459083569591,0.31748000221587463,1.2681819668697984,1,train
0.02542758659883121,0.8156456661108011,0.42942023477583413,0.9527409941406684,0.08266750096186873,0.10594900324384077,0.039748379599043496,0.4436317520987198,0.7878532496157584,0.43416122305773086,-1.3015788527696117,1,train
0.4247902534318298,0.980788610133037,0.1464761044736232,-0.029303386755519245,0.42642650689644646,0.36222246524662893,0.1483688627812611,0.15477754584985057,-0.026561086393761528,0.12383731051077937,-0.3426413809935117,1,train
0.2888426293533469,0.41605771686638715,0.2810343309434254,0.24815784507394212,0.4010260042003292,0.5002485251649349,-0.10930299333021792,0.40014752396813374,0.07754019056219033,-0.1045919747652567,-4.313101784047866,1,train
0.10787837643102804,0.9980171535587589,-0.01501477863895756,-0.01038490200454073,0.10899358574905504,0.6657712634364206,0.6611803528233768,-0.014399740779190581,-0.009897956417848715,0.778996239146777,0.35288594305734167,1,train
-0.08147752255816199,0.9939669383011777,0.47403248415022553,0.8835116607163719,-0.08037293194152346,-0.0920327429838417,-0.0601854083945275,0.47379670309668226,0.8789441041172057,0.4675165585426793,3.2663356592782913,1,train
-0.0034560114544885945,0.9968338743768979,-0.0034640654524439873,-0.023658198526042173,-0.0036923250573268358,0.6817188637277216,0.8898957076061464,-0.003118881486630557,-0.024709437305198933,0.7314290747230425,1.9701940740848651,1,train
0.1570129865011577,-0.5465721518755274,0.1324854615098663,-0.6152104941177923,-0.4512400886855674,0.21707698089538216,-0.40598841017002263,-0.21972178096888556,0.5035060740504448,-0.18754208112140597,9.091809711734859,1,train
-0.12956178928933082,0.08612977423340035,0.6309142693426175,0.0317150735491476,0.37527479428945776,-0.013121472301940273,0.4766483826741384,0.2982806983037729,0.27794955824071865,-0.023851123191669807,0.6607580268914097,2,train
-0.3145101607950914,0.2981736264126197,0.947196292578323,0.7456386048444432,-0.09486316775851078,-0.2815922620795007,-0.14944401752863667,0.3099514377336994,0.382809915400424,0.7188414187340957,1.2026163394218217,2,train
0.17099523563762647,0.9479698682221429,0.12139499326237574,0.05905689828614952,0.19758779992611847,0.5993988123451002,0.5821903281409596,0.14812094846736232,0.08106743392075286,0.59545306522555,1.7147961169900685,1,train
0.28812660845150345,0.9672103289916254,0.6971172042793221,0.3423777048919564,0.30070378620562316,0.3974405542163731,0.40358795762051797,0.6891272118233521,0.3534913869434803,0.43455638607554287,1.8089669834531374,1,train
-0.031530685906565326,0.9961356483572751,9.695908157625333e-05,0.6642560748935402,-0.029246013400337202,0.21745491979294682,0.18281496623475957,0.0014246878842702182,0.6632801285833321,0.16604788856970457,1.3456497867020625,2,train
0.7506680795768742,0.14435602360312255,0.10030600899843933,0.039495629207605076,0.27305135220288185,0.22917523121313854,0.13822695611420827,0.5916632056949607,0.5579725399607967,0.5731971081003913,0.24038140534473063,2,train
0.996260492542478,0.9598492928538993,0.8057741483838627,0.9871717936744353,0.956664954042854,0.80445567397117,0.9836129134674171,0.7910128242888783,0.9489145159318464,0.8012040211405065,0.022418992957686124,1,train
0.07060463421878727,0.9888082782170166,0.03281554042348783,0.04019293697619475,0.07808627582289886,-0.4834472194636452,-0.13629888693330933,0.030128970863884677,0.04127271884329647,0.502511562625858,-1.0417659037124247,1,train
0.005470175678540468,0.5629460437965186,0.004805211194931935,0.053508863980143484,0.008531154888820336,0.5281076737074925,-0.32155328916677123,0.03549137642709432,0.3631942853448217,-0.2602251431025882,-5.040483590129916,1,train
0.012992112567497882,0.629534384197631,0.03705948567636863,0.5065904641246397,-0.1317567453695544,0.30636204865601724,-0.19781520887193726,0.026195732859259982,0.4876515530123819,0.0037811161087205614,-2.160045016096304,1,train
0.8003383071664836,0.08602703002816664,0.037557429934935715,0.47766724133549493,0.19310752284541516,0.12516208541233803,0.5011523669654843,0.42744940991256136,0.3868268655771418,0.3222942476047735,0.3700402520089995,2,train
0.006935613203708002,0.8956733372816444,-0.0037973744872998316,0.007005571439883118,-0.0006104811354986153,0.8319663614811177,0.7203651667298903,-0.03567626821277033,0.009107215278156864,0.7659997787375967,2.23761860964014,1,train
0.9988252953311316,0.6805286892628619,0.08424334968417785,0.20516407492041516,0.6802408922188998,0.08475800843612329,0.2057024585631688,0.24376656067944474,0.34900827206084434,0.2997296242025305,0.8717106033480753,1,train
0.7472049386389379,0.3624776672089611,0.6974383683955864,0.8175941920892711,0.2577144871079247,0.6383363219704755,0.7196502229669378,0.22368001177890334,0.29917237011934467,0.6583375976278328,2.854717054844754,1,train
-0.06827745093390636,0.5931160716777626,-0.018539738748276746,0.7747906116419818,0.12595835621876675,0.3970170728938433,0.020860847907049104,0.1496092014254743,0.5661415854379088,0.05345680093263146,-2.31092338281752,1,train
0.28546855001640786,0.9372246916192194,-0.033232274643143045,-0.04295706114699799,0.3125813535925986,0.39964683013544433,0.400448274176733,-0.01748527679818801,-0.02526642288235804,0.6169243383565111,0.7465681476809657,1,train
-0.0023514018859123187,0.2421589670676243,0.5487561723859129,0.022012916074077182,0.19635071759709705,0.04227117908261438,0.25563203275329116,0.39772791729784246,0.4420729012471727,0.27631102546987685,1.8042349911938143,2,train
-0.006210305929992055,0.44799153155016125,-0.027825467494411893,-0.10539484524630582,-0.10266205489534601,0.0848778741011659,0.4054461643822521,0.19322051880234636,-0.2166108132702951,0.003088335371937201,0.8076566497656935,2,train
0.013159358211777883,0.44467081383896545,-0.0019620321878810465,-0.21063165035336834,0.10826221353367252,-0.2560057300582547,-0.16374490168521472,-0.03865500775894917,-0.140226220262746,0.30360200498126627,2.1295521649319644,1,train
0.002195779694203981,0.16664045921271142,0.09212663100327145,0.37406692741110403,0.29403968676987335,0.3372261735421543,0.14695280699187904,0.5161221734310595,0.4508759568359506,0.4194587608977313,0.9320217442542713,1,train
0.9985756228990602,0.9972493481207195,0.8994053965146376,0.9861740461194541,0.9958416562267179,0.8985522457617668,0.984832894939925,0.8977568592752463,0.983583967432418,0.8910772404077653,0.34053974868197096,1,train
0.15443742905070268,0.4112700541420582,0.05542154614102873,0.31822444276070283,0.10013368420338811,0.42698063918075674,0.08830522536271446,-0.08657846350295437,0.48977241664748805,-0.11550513869222548,3.566022712819616,1,train
-0.00873903362409495,0.06651216059540493,0.4633056950640313,0.47988260666269467,0.20381314315790697,0.10529026767809313,0.0979367155467411,0.3421860501891929,0.334241667332003,0.4578886575062268,0.38485503029303814,1,train
0.013620562415423587,0.9223743432617908,0.015144388780847007,-0.17106011126788867,0.0003304111186522643,0.4439621523626678,0.6031599323480684,0.006329634722443571,-0.1981819107072158,0.5174736034458356,-1.6672686450323582,1,train
0.7894346961217104,0.6117615416289601,0.651622312448183,0.838375584969377,0.5971375346106146,0.620957667548015,0.7191091660141312,0.5674638102856555,0.6032383074550379,0.6306470134819949,1.3414018739153513,1,train
-0.2534453220420011,0.6337725759164884,-0.17718739346564555,0.13148183486232373,-0.13934249743053162,0.3709396360021835,-0.1283837799446511,-0.05887613575245901,0.031114717191954966,-0.02659951715515596,-2.8346717283346665,1,train
0.05281770963714305,0.9972957361061869,-0.08317470653521714,0.9865498296602073,0.05357597660935003,-0.2731024311273067,0.05664660249088839,-0.0816035510558305,0.9839196914125817,-0.07536118151983938,2.966582452483139,1,train
0.9255904344321083,0.8594745491669625,0.9996409810140945,0.8018144053193541,0.8184173654889392,0.92532410655734,0.7727055015350888,0.8592832381531694,0.7433607678702928,0.8016830172367011,-0.7671670447895873,1,train
0.0006321339554576366,0.21334449585908494,-0.05473030948401947,0.0017682079381895477,-0.19224916616016596,0.2172276134685579,0.029493972032090227,0.06525904397602175,0.4346494918967089,0.31739749600795364,1.8372768716566592,1,train
0.7628338506346865,0.3547388585012357,-0.35699629870762356,0.9840159110558471,0.43613425274744494,-0.206571732596379,0.752433272774218,-0.6054226070615634,0.35878466673660264,-0.3467500416489679,22.92189787473455,1,train
0.24275593824277253,0.9932097790250806,-0.3343005616432854,0.4331927880691096,0.24330779318809848,0.03740561074434978,0.47313721581462975,-0.33015508721991943,0.4332533430086119,0.04641065674608577,-3.733290723561063,1,train
0.024889478860678216,0.9935245032544813,-0.025752801399927805,0.8926261962571846,0.025362187668920254,-0.6310408533306653,0.034683022157433116,-0.02321594711359901,0.8872743955438279,0.015551061676589359,5.568855522049001,1,train
